trade_date,open,high,low,close,vol
2022-11-22,255.0,255.25,250.0,250.49,80145.51
2022-11-23,250.49,251.5,247.2,251.5,88468.81
2022-11-24,253.35,255.0,248.28,249.39,85314.06
2022-11-25,249.0,249.0,245.0,245.05,87821.64
2022-11-28,240.0,245.13,237.22,245.11,99109.28
2022-11-29,246.28,249.68,243.0,248.3,123580.78
2022-11-30,248.36,260.0,246.48,259.52,212873.38
2022-12-01,268.0,270.95,264.92,266.66,257985.85
2022-12-02,264.92,267.57,260.48,262.08,116075.38
2022-12-05,265.95,267.59,261.9,263.36,105233.09
2022-12-06,260.55,271.63,260.01,267.6,123006.79
2022-12-07,267.65,278.28,267.65,273.74,192665.93
2022-12-08,273.75,275.0,270.87,274.29,94580.65
2022-12-09,275.48,277.7,271.45,274.7,100992.32
2022-12-12,271.96,273.47,268.0,269.88,80128.21
2022-12-13,272.0,275.0,269.5,269.8,61384.33
2022-12-14,269.41,269.44,263.6,266.4,94364.62
2022-12-15,266.33,272.28,263.51,271.46,97123.45
2022-12-16,270.07,271.37,267.55,270.51,56196.64
2022-12-19,268.99,275.0,265.61,266.5,84038.91
2022-12-20,265.9,265.9,258.68,261.6,84908.21
2022-12-21,261.58,262.85,259.6,260.8,41966.3
2022-12-22,263.0,263.5,258.51,259.19,59209.95
2022-12-23,256.1,256.4,250.5,252.18,90818.68
2022-12-26,252.2,263.5,252.19,262.42,93547.53
2022-12-27,263.46,263.98,259.8,262.12,55536.54
2022-12-28,257.5,259.2,253.0,254.62,102563.78
2022-12-29,253.99,258.86,252.13,254.76,72255.77
2022-12-30,258.5,260.37,256.51,256.97,74889.73
2023-01-03,256.41,261.92,250.0,260.48,121374.3
2023-01-04,260.0,260.48,256.5,259.1,72674.59
2023-01-05,262.52,267.59,261.06,265.08,118936.0
2023-01-06,267.91,271.2,265.1,266.2,138855.23
2023-01-09,268.0,268.0,262.29,263.38,114168.82
2023-01-10,262.05,269.58,257.31,266.59,173512.54
2023-01-11,264.9,271.0,261.41,268.99,128363.75
2023-01-12,271.51,284.45,270.7,277.3,223479.19
2023-01-13,277.41,279.93,275.0,278.58,128411.01
2023-01-16,278.58,278.77,272.0,273.8,164999.89
2023-01-17,273.81,274.5,268.93,269.99,111665.71
2023-01-18,269.85,272.5,266.49,269.0,86108.17
2023-01-19,267.88,270.85,266.52,270.5,81238.63
2023-01-20,271.0,271.88,267.02,270.07,104649.35
2023-01-30,285.0,288.0,281.0,281.99,281854.41
2023-01-31,285.0,288.8,280.39,285.8,187110.17
2023-02-01,287.98,304.33,286.14,304.33,272986.97
2023-02-02,305.87,306.13,299.96,302.62,148029.93
2023-02-03,299.95,299.95,292.8,295.0,152948.28
2023-02-06,291.69,291.69,287.61,289.98,100446.6
2023-02-07,291.99,292.48,287.6,289.0,76834.74
2023-02-08,289.0,289.0,282.8,285.66,92901.44
2023-02-09,284.0,288.82,282.3,288.33,90648.89
2023-02-10,285.88,285.9,280.0,281.86,129708.11
2023-02-13,279.01,283.29,277.06,282.32,93461.44
2023-02-14,284.0,284.5,279.1,281.97,73643.68
2023-02-15,283.0,283.9,278.56,279.0,90832.16
2023-02-16,280.0,281.79,274.85,277.02,103348.15
2023-02-17,276.49,278.1,271.28,271.66,100996.5
2023-02-20,271.59,273.3,267.0,272.8,130701.48
2023-02-21,272.0,276.56,270.28,274.75,113690.06
2023-02-22,271.9,272.62,268.9,270.42,85087.96
2023-02-23,269.9,271.67,268.5,270.44,100358.21
2023-02-24,269.02,269.88,267.0,267.58,66867.61
2023-02-27,265.0,265.89,258.0,259.81,169703.81
2023-02-28,261.0,262.0,257.57,260.8,120330.03
2023-03-01,260.75,266.54,257.76,265.5,143657.61
2023-03-02,266.12,268.13,262.0,263.71,114904.96
2023-03-03,264.99,265.23,262.08,263.79,63981.61
2023-03-06,264.0,264.63,258.0,264.27,112124.47
2023-03-07,264.18,266.99,260.5,260.68,105932.88
2023-03-08,258.5,259.79,255.0,256.99,120897.6
2023-03-09,256.5,259.83,254.01,256.07,96731.43
2023-03-10,252.0,253.0,242.3,243.14,283464.08
2023-03-13,241.72,242.95,237.0,240.49,167343.41
2023-03-14,240.0,242.5,233.03,239.98,198568.16
2023-03-15,241.5,242.48,237.41,238.62,120714.59
2023-03-16,235.0,239.62,234.0,234.79,118370.25
2023-03-17,236.78,240.98,235.53,237.91,135002.62
2023-03-20,237.91,239.36,234.6,235.57,86323.33
2023-03-21,236.89,239.51,234.79,239.51,108872.69
2023-03-22,242.2,247.58,242.08,243.2,155339.32
2023-03-23,242.99,245.5,239.5,245.49,97461.04
2023-03-24,245.5,247.63,243.49,246.02,81018.26
2023-03-27,245.99,245.99,240.3,243.65,92495.36
2023-03-28,244.5,245.67,242.4,245.01,81845.04
2023-03-29,246.55,250.25,246.55,247.7,144302.62
2023-03-30,250.0,257.2,250.0,257.2,209267.22
2023-03-31,258.97,260.86,255.0,256.02,167007.61
2023-04-03,256.0,258.24,252.26,255.92,133691.25
2023-04-04,255.81,255.81,247.99,250.92,137744.33
2023-04-06,248.0,250.88,245.68,250.0,81942.27
2023-04-07,250.05,252.13,248.33,249.28,68722.91
2023-04-10,249.28,251.2,246.0,251.0,98057.91
2023-04-11,252.15,254.49,248.6,249.83,87455.12
2023-04-12,248.8,248.8,243.33,243.4,112329.7
2023-04-13,240.58,243.0,237.77,242.82,80964.64
2023-04-14,243.4,247.47,242.99,246.06,105506.44
2023-04-17,245.0,249.68,244.21,249.44,90393.85
2023-04-18,250.4,252.18,248.44,249.0,78432.2
2023-04-19,249.0,253.2,246.09,250.85,111927.47
2023-04-20,249.93,249.93,245.0,245.02,100308.3
2023-04-21,244.5,248.95,243.0,243.0,104052.48
2023-04-24,244.1,258.6,243.18,253.49,267017.34
2023-04-25,251.0,251.8,242.2,244.3,187418.73
2023-04-26,243.0,254.54,241.0,251.0,174492.04
2023-04-27,250.0,258.99,249.55,258.92,242464.38
2023-04-28,261.47,262.97,254.0,255.86,191944.8
2023-05-04,255.0,257.61,251.4,252.52,118124.27
2023-05-05,252.55,253.8,247.95,250.07,102439.59
2023-05-08,253.0,259.1,252.52,254.03,121626.2
2023-05-09,250.04,253.36,249.0,250.11,89884.83
2023-05-10,251.0,262.18,249.2,259.79,253690.89
2023-05-11,260.77,269.8,258.68,263.75,214236.87
2023-05-12,266.0,268.25,259.52,260.1,104573.53
2023-05-15,260.1,266.55,258.7,264.9,136926.27
2023-05-16,264.39,267.42,263.2,265.13,81639.31
2023-05-17,264.99,265.8,259.01,261.0,89556.05
2023-05-18,262.3,263.88,256.56,259.08,100696.65
2023-05-19,258.18,260.92,256.3,259.18,60105.82
2023-05-22,260.92,266.0,257.08,265.1,120165.21
2023-05-23,265.04,266.88,262.93,262.93,90619.4
2023-05-24,261.6,265.0,259.52,261.91,68092.95
2023-05-25,261.96,263.85,255.14,255.6,132078.95
2023-05-26,253.0,253.0,242.8,246.99,185813.4
2023-05-29,250.0,250.55,242.0,244.93,124722.91
2023-05-30,245.95,255.0,245.83,252.2,166880.58
2023-05-31,252.2,254.9,249.65,253.66,118381.17
2023-06-01,253.66,257.88,253.23,255.45,86735.71
2023-06-02,257.88,259.59,255.6,259.06,110679.75
2023-06-05,259.0,259.06,251.67,258.32,104794.52
2023-06-06,257.95,265.0,256.18,260.88,128981.11
2023-06-07,262.0,263.44,255.5,256.55,100490.28
2023-06-08,256.19,258.84,254.47,255.0,64454.26
2023-06-09,258.8,259.1,252.5,258.0,107484.01
2023-06-12,256.5,263.0,255.5,260.51,102891.21
2023-06-13,260.5,262.0,257.13,261.22,81511.47
2023-06-14,262.68,265.39,261.5,263.0,125776.0
2023-06-15,263.5,275.01,263.29,271.88,243961.07
2023-06-16,273.86,275.86,270.0,271.08,152296.82
2023-06-19,271.08,274.99,267.88,269.21,123564.75
2023-06-20,269.01,269.2,264.9,268.25,102366.16
2023-06-21,267.01,273.28,266.25,267.78,107811.76
2023-06-26,262.43,268.69,262.3,262.89,101512.22
2023-06-27,262.02,263.85,257.08,260.05,99028.65
2023-06-28,260.0,262.5,258.1,260.25,57269.51
2023-06-29,260.25,260.78,255.23,255.7,83485.05
2023-06-30,254.13,260.0,253.7,258.27,75724.36
2023-07-03,258.88,269.27,258.88,267.48,162565.06
2023-07-04,268.5,275.0,266.51,271.5,157120.02
2023-07-05,271.51,272.48,265.69,267.0,93033.13
2023-07-06,267.0,272.0,266.8,268.1,83711.85
2023-07-07,267.0,267.66,264.11,264.4,62191.5
2023-07-10,267.0,269.5,262.75,263.55,68877.62
2023-07-11,265.0,270.69,263.8,269.33,102405.2
2023-07-12,270.5,271.15,264.66,265.61,87031.95
2023-07-13,267.5,269.5,265.01,267.83,82753.01
2023-07-14,267.8,267.8,263.5,264.41,102722.03
2023-07-17,267.0,267.0,262.35,264.49,78926.63
2023-07-18,265.25,267.57,260.5,265.48,98456.48
2023-07-19,265.49,265.9,262.74,264.83,50250.0
2023-07-20,265.5,269.5,264.0,264.95,91270.51
2023-07-21,264.0,264.8,261.55,264.32,75287.03
2023-07-24,261.01,262.77,257.49,257.5,95950.37
2023-07-25,262.68,266.99,262.65,264.59,173882.84
2023-07-26,263.76,263.76,260.6,262.09,65864.88
2023-07-27,264.5,265.77,260.8,261.63,112650.69
2023-07-28,260.0,267.65,258.22,267.0,173308.25
2023-07-31,270.0,276.58,269.88,272.0,215060.16
2023-08-01,271.76,272.76,266.5,268.5,120339.93
2023-08-02,270.7,272.0,266.36,268.0,87393.51
2023-08-03,267.28,268.48,265.51,268.23,66169.88
2023-08-04,268.99,270.07,266.65,268.3,88053.15
2023-08-07,267.93,267.93,265.19,266.99,64203.8
2023-08-08,265.2,266.5,262.51,263.3,91711.88
2023-08-09,262.0,263.5,260.23,262.9,72499.37
2023-08-10,263.0,264.87,260.74,262.7,60016.1
2023-08-11,262.69,262.7,259.01,259.25,86125.28
2023-08-14,255.0,256.99,243.49,245.82,252890.35
2023-08-15,245.82,246.13,241.9,244.54,115021.29
2023-08-16,243.28,245.5,242.21,244.2,79979.36
2023-08-17,243.37,246.34,240.4,246.01,86835.55
2023-08-18,245.56,245.56,240.0,240.29,98466.5
2023-08-21,239.8,239.88,234.05,234.41,127879.2
2023-08-22,237.97,238.5,230.9,234.54,112115.89
2023-08-23,234.54,234.54,230.03,230.09,81237.55
2023-08-24,231.01,237.0,231.01,234.9,106810.59
2023-08-25,233.28,234.33,231.5,232.6,66775.26
2023-08-28,248.0,248.0,234.25,235.53,133527.36
2023-08-29,236.81,247.5,236.81,246.71,213223.46
2023-08-30,249.33,251.47,247.84,249.8,152187.35
2023-08-31,250.51,250.99,248.0,249.4,88733.96
2023-09-01,253.0,254.47,248.0,249.12,77771.83
2023-09-04,251.6,253.0,248.88,252.45,96511.6
2023-09-05,252.2,252.2,248.69,249.03,74570.5
2023-09-06,250.0,252.3,249.3,250.45,65928.56
2023-09-07,250.42,250.42,248.11,248.4,60913.02
2023-09-08,247.01,247.01,242.69,244.05,67634.4
2023-09-11,243.7,248.5,242.2,247.01,76513.44
2023-09-12,248.7,253.37,247.1,251.99,119532.4
2023-09-13,252.0,254.28,250.4,251.55,91478.97
2023-09-14,246.8,246.95,242.0,243.63,152580.25
2023-09-15,244.0,246.84,241.51,244.29,82255.95
2023-09-18,244.5,251.2,244.29,247.38,96405.22
2023-09-19,246.0,248.28,243.8,247.17,62396.93
2023-09-20,245.0,246.28,244.0,244.0,54497.1
2023-09-21,243.0,243.87,238.55,239.68,92964.62
2023-09-22,239.52,245.66,238.5,245.05,96763.96
2023-09-25,246.83,246.98,244.35,245.8,64786.8
2023-09-26,245.0,245.0,238.3,238.5,118462.63
2023-09-27,239.11,242.22,237.79,237.83,75733.67
2023-09-28,238.8,239.5,236.05,236.7,85257.68
2023-10-09,236.7,238.51,229.66,237.97,91790.71
2023-10-10,237.96,240.02,237.0,237.91,63936.61
2023-10-11,241.96,242.5,238.0,238.59,76683.73
2023-10-12,240.4,245.5,239.0,244.45,139340.94
2023-10-13,241.9,242.77,239.8,240.36,66445.23
2023-10-16,240.4,241.08,236.5,237.51,66022.21
2023-10-17,237.52,239.99,236.5,238.0,49163.59
2023-10-18,245.6,251.0,244.0,249.07,307862.84
2023-10-19,246.95,247.97,240.34,240.6,147753.28
2023-10-20,240.0,241.8,238.21,239.2,85658.61
2023-10-23,240.0,240.0,236.2,238.65,73536.83
2023-10-24,239.3,240.5,234.67,235.55,110778.92
2023-10-25,237.97,240.01,236.22,237.4,83675.73
2023-10-26,236.06,238.8,235.7,238.61,73199.35
2023-10-27,238.0,243.5,237.52,241.95,103205.56
2023-10-30,239.51,244.99,238.7,244.6,117295.47
2023-10-31,243.5,243.99,237.5,238.54,127204.75
2023-11-01,238.0,238.0,235.42,236.2,93390.42
2023-11-02,237.86,237.88,234.8,234.8,85414.16
2023-11-03,235.51,239.15,234.88,238.65,90679.42
2023-11-06,240.51,243.43,240.0,242.9,143547.86
2023-11-07,243.0,244.3,240.51,240.97,94512.93
2023-11-08,240.36,240.86,239.18,240.0,80128.14
2023-11-09,240.0,240.75,238.34,239.3,73182.74
2023-11-10,239.0,239.0,235.66,236.96,81901.9
2023-11-13,237.88,238.18,235.1,237.12,69738.46
2023-11-14,237.3,238.2,236.6,237.63,55216.55
2023-11-15,239.9,240.0,238.3,238.64,78691.67
2023-11-16,239.8,239.8,237.22,238.3,61690.07
2023-11-17,237.0,238.59,236.0,236.76,59462.29
2023-11-20,235.8,236.5,234.58,235.0,76770.94
2023-11-21,235.69,236.68,233.66,234.2,82386.34
2023-11-22,233.5,233.5,229.88,230.0,105571.08
2023-11-23,230.5,231.28,227.12,228.83,105763.94
2023-11-24,228.8,228.8,215.4,216.85,280659.48
2023-11-27,212.0,212.0,205.0,208.9,215480.87
2023-11-28,208.92,211.77,207.01,209.91,122211.43
2023-11-29,209.88,209.9,201.39,201.98,219246.3
2023-11-30,201.6,202.73,198.45,199.15,187242.15
2023-12-01,200.48,200.82,192.81,197.05,194189.85
2023-12-04,197.05,199.29,193.6,196.39,117613.15
2023-12-05,197.0,199.96,195.61,196.34,152372.47
2023-12-06,196.35,201.24,196.0,201.19,176347.37
2023-12-07,201.19,201.2,197.3,199.45,103169.24
2023-12-08,199.03,200.36,198.32,198.55,77700.19
2023-12-11,196.75,199.58,194.64,199.19,101086.35
2023-12-12,198.18,198.73,196.12,196.33,79797.21
2023-12-13,195.82,195.82,191.72,191.8,117534.92
2023-12-14,193.0,196.18,191.11,191.18,92496.7
2023-12-15,193.08,194.39,191.08,193.28,101841.34
2023-12-18,191.06,192.5,188.31,189.06,100511.47
2023-12-19,188.53,188.68,186.16,188.0,79369.72
2023-12-20,188.33,189.33,184.87,184.88,84924.82
2023-12-21,183.33,189.98,182.85,189.68,133149.43
2023-12-22,189.9,195.38,188.04,192.25,117997.66
2023-12-25,193.0,194.2,190.21,192.18,53769.86
2023-12-26,192.16,192.16,190.0,191.75,41380.33
2023-12-27,193.0,193.5,190.7,191.45,61364.02
2023-12-28,191.03,198.66,190.66,198.05,138777.8
2023-12-29,198.97,199.8,197.15,198.0,80367.29
2024-01-02,199.61,199.62,192.37,192.6,113928.32
2024-01-03,192.5,193.87,190.7,193.17,84485.96
2024-01-04,194.34,194.65,191.1,193.02,89870.36
2024-01-05,192.47,197.5,191.13,192.68,112401.88
2024-01-08,192.8,193.66,189.15,189.4,81078.39
2024-01-09,191.0,196.0,190.2,192.86,112186.51
2024-01-10,191.7,193.3,189.6,190.29,71416.23
2024-01-11,190.2,198.7,188.81,196.78,159861.74
2024-01-12,196.78,198.25,195.29,195.87,87022.64
2024-01-15,194.72,197.0,192.42,194.61,70219.93
2024-01-16,193.9,196.55,193.07,195.3,83808.6
2024-01-17,194.2,194.55,186.8,186.8,160794.71
2024-01-18,185.65,191.0,184.91,190.48,114591.65
2024-01-19,189.49,192.96,188.7,189.34,80905.16
2024-01-22,188.87,191.3,184.56,185.34,132239.73
2024-01-23,185.0,188.96,184.3,187.85,110725.62
2024-01-24,189.28,189.85,184.08,188.7,96641.21
2024-01-25,188.88,190.9,185.66,189.9,130769.08
2024-01-26,189.0,189.0,185.5,185.86,115854.64
2024-01-29,185.9,186.0,178.31,178.44,146042.52
2024-01-30,173.08,175.48,170.3,171.97,190761.18
2024-01-31,171.09,175.28,170.32,170.73,125368.41
2024-02-01,170.0,173.0,168.36,170.89,116650.74
2024-02-02,170.96,171.88,163.01,167.0,147991.71
2024-02-05,165.0,171.78,162.77,168.0,186216.2
2024-02-06,166.0,176.11,165.5,175.87,176189.75
2024-02-07,177.25,183.0,176.1,179.56,160093.7
2024-02-08,181.49,183.35,180.7,181.17,119245.66
2024-02-19,183.88,185.35,181.84,183.5,119687.07
2024-02-20,183.5,183.68,177.0,179.02,113357.36
2024-02-21,177.1,185.6,176.66,183.0,147692.98
2024-02-22,182.9,183.64,181.26,182.99,80906.13
2024-02-23,182.99,183.99,180.83,182.68,91174.9
2024-02-26,186.0,190.13,185.55,186.0,155460.76
2024-02-27,187.45,193.93,187.2,193.7,206342.65
2024-02-28,196.0,196.52,188.0,188.0,168291.53
2024-02-29,187.01,191.61,186.19,191.2,122362.89
2024-03-01,190.9,192.98,188.77,192.18,122158.28
2024-03-04,190.0,191.7,188.1,189.27,126865.1
2024-03-05,187.5,191.65,185.5,190.82,149624.43
2024-03-06,190.0,192.98,189.0,191.65,100100.4
2024-03-07,192.06,193.96,188.8,188.89,101326.88
2024-03-08,188.3,190.15,187.25,188.09,67149.68
2024-03-11,188.0,199.9,188.0,198.74,278080.46
2024-03-12,201.0,206.66,197.77,205.1,245028.92
2024-03-13,206.92,210.4,205.83,206.36,177812.91
2024-03-14,208.42,215.36,208.42,212.08,211352.19
2024-03-15,210.0,211.38,206.18,209.47,146628.02
2024-03-18,211.85,218.25,211.61,218.03,196981.82
2024-03-19,218.03,219.85,214.39,216.8,146972.68
2024-03-20,217.01,220.78,217.01,218.48,96805.23
2024-03-21,218.92,219.8,217.0,218.95,88667.09
2024-03-22,218.95,218.97,215.2,216.95,104671.61
2024-03-25,216.37,217.79,212.85,214.2,99109.4
2024-03-26,216.0,219.99,215.27,219.6,131346.27
2024-03-27,219.61,219.7,210.01,211.98,188848.98
2024-03-28,209.85,211.84,206.01,208.38,159435.31
2024-03-29,208.43,208.52,201.17,203.06,141381.08
2024-04-01,203.06,212.98,203.06,212.01,142909.27
2024-04-02,212.01,217.3,211.8,212.34,107584.79
2024-04-03,210.5,211.11,207.55,208.16,83633.79
2024-04-08,207.0,215.0,206.39,212.0,128227.18
2024-04-09,211.75,214.99,211.35,212.08,84208.46
2024-04-10,214.3,214.5,210.0,211.84,72410.85
2024-04-11,209.0,215.44,207.8,212.98,100853.95
2024-04-12,212.0,217.19,209.54,210.6,114917.89
2024-04-15,210.0,215.5,209.09,213.62,113331.92
2024-04-16,212.4,215.35,210.71,211.63,98323.04
2024-04-17,211.0,213.18,209.6,213.0,96921.62
2024-04-18,212.0,216.5,209.4,213.6,133997.56
2024-04-19,212.19,212.87,207.06,210.13,111770.43
2024-04-22,210.0,211.53,208.1,208.56,64694.78
2024-04-23,208.55,208.56,203.99,205.04,87299.94
2024-04-24,206.89,208.8,204.5,207.42,74978.92
2024-04-25,207.4,211.51,206.62,208.94,94683.84
2024-04-26,210.0,219.76,210.0,219.37,253453.78
2024-04-29,221.08,225.4,218.73,221.38,191675.93
2024-04-30,223.5,224.38,218.5,218.5,115559.66
2024-05-06,225.0,228.39,223.5,226.3,186778.87
2024-05-07,226.3,231.99,224.04,229.88,144190.48
2024-05-08,228.54,228.88,226.0,226.23,91131.78
2024-05-09,226.3,228.4,226.15,228.15,79007.35
2024-05-10,227.0,229.52,226.0,227.8,80613.3
2024-05-13,225.2,227.36,222.58,225.7,82481.16
2024-05-14,225.71,227.57,224.11,224.91,62618.53
2024-05-15,224.5,226.0,218.3,219.14,99733.51
2024-05-16,219.15,219.96,216.61,218.31,87157.22
2024-05-17,219.39,220.33,217.66,219.59,71486.66
2024-05-20,218.48,224.0,218.48,222.87,75958.57
2024-05-21,221.98,221.99,217.42,218.78,84080.43
2024-05-22,218.19,219.5,215.16,216.92,88398.17
2024-05-23,215.85,215.85,213.51,214.95,62287.23
2024-05-24,213.98,214.0,208.8,209.3,102875.52
2024-05-27,210.0,210.8,206.6,208.35,76045.51
2024-05-28,208.8,208.91,206.58,207.38,60946.46
2024-05-29,211.0,226.0,210.99,224.7,302647.77
2024-05-30,224.42,229.38,223.9,227.86,223791.81
2024-05-31,228.8,231.6,226.99,229.02,185429.84
2024-06-03,229.01,240.48,225.99,237.1,270145.89
2024-06-04,236.9,239.8,235.95,238.15,157429.16
2024-06-05,238.48,246.3,238.48,240.79,194433.95
2024-06-06,241.2,243.8,237.5,238.5,175865.42
2024-06-07,239.03,241.39,232.13,235.5,182593.98
2024-06-11,234.63,246.0,234.33,244.63,221596.93
2024-06-12,241.63,247.55,241.63,242.9,187331.97
2024-06-13,248.8,258.28,248.11,252.99,292519.28
2024-06-14,251.48,253.93,246.53,253.05,202609.76
2024-06-17,252.0,259.87,250.87,257.21,208648.8
2024-06-18,255.6,257.3,253.0,255.64,128789.11
2024-06-19,256.0,258.0,253.41,254.0,99108.11
2024-06-20,252.88,253.77,249.3,251.5,116199.94
2024-06-21,251.99,254.37,247.81,250.67,116330.12
2024-06-24,250.0,253.98,247.78,249.94,108423.02
2024-06-25,252.0,258.74,250.36,254.01,195746.43
2024-06-26,252.0,254.3,249.38,252.72,111916.76
2024-06-27,251.02,252.36,248.42,249.5,82910.84
2024-06-28,248.0,252.13,246.88,250.25,92982.07
2024-07-01,250.25,251.85,242.5,246.8,129273.32
