ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600361.SH,2021/09/01,6.55,6.75,6.11,6.24,6.55,-0.31,-4.7328,453777.63,292440.594
600361.SH,2021/09/02,6.25,6.62,6.15,6.32,6.24,0.08,1.2821,333833.7,213532.489
600361.SH,2021/09/03,6.23,6.41,6.12,6.16,6.32,-0.16,-2.5316,323964.85,202029.543
600361.SH,2021/09/06,6.14,6.37,6.08,6.16,6.16,0.0,0.0,233299.33,144662.466
600361.SH,2021/09/07,6.16,6.3,6.1,6.28,6.16,0.12,1.9481,190250.66,117974.047
600361.SH,2021/09/08,6.3,6.76,6.21,6.6,6.28,0.32,5.0955,440190.17,287212.264
600361.SH,2021/09/09,6.5,6.58,6.3,6.55,6.6,-0.05,-0.7576,324336.55,208488.947
600361.SH,2021/09/10,6.44,6.47,6.09,6.16,6.55,-0.39,-5.9542,316362.52,196660.228
600361.SH,2021/09/13,6.11,6.31,6.06,6.21,6.16,0.05,0.8117,159836.0,98983.985
600361.SH,2021/09/14,6.18,6.83,6.14,6.83,6.21,0.62,9.9839,644684.18,429840.154
600361.SH,2021/09/15,7.04,7.23,6.35,6.36,6.83,-0.47,-6.8814,635665.69,423594.952
600361.SH,2021/09/16,6.39,6.44,6.1,6.1,6.36,-0.26,-4.0881,358511.38,224135.204
600361.SH,2021/09/17,6.31,6.54,6.13,6.16,6.1,0.06,0.9836,281240.81,176226.076
600361.SH,2021/09/22,6.04,6.05,5.73,5.89,6.16,-0.27,-4.3831,273942.51,160642.85
600361.SH,2021/09/23,5.86,6.03,5.75,5.9,5.89,0.01,0.1698,177764.2,104498.922
600361.SH,2021/09/24,5.83,5.9,5.63,5.66,5.9,-0.24,-4.0678,177228.0,101950.177
600361.SH,2021/09/27,5.63,5.64,5.3,5.33,5.66,-0.33,-5.8304,185929.95,100773.535
600361.SH,2021/09/28,5.34,5.42,5.3,5.35,5.33,0.02,0.3752,117912.74,63089.92
600361.SH,2021/09/29,5.35,5.42,5.1,5.36,5.35,0.01,0.1869,134758.0,71242.313
600361.SH,2021/09/30,5.24,5.36,5.2,5.34,5.36,-0.02,-0.3731,122512.47,64736.921
600361.SH,2021/10/08,5.34,5.46,5.31,5.39,5.34,0.05,0.9363,88486.3,47509.114
600361.SH,2021/10/11,5.38,5.46,5.27,5.38,5.39,-0.01,-0.1855,86087.0,46171.199
600361.SH,2021/10/12,5.37,5.41,5.2,5.25,5.38,-0.13,-2.4164,81162.0,42994.228
600361.SH,2021/10/13,5.27,5.53,5.21,5.44,5.25,0.19,3.619,112549.0,60309.793
600361.SH,2021/10/14,5.44,5.45,5.28,5.35,5.44,-0.09,-1.6544,83124.02,44588.877
600361.SH,2021/10/15,5.38,5.38,5.2,5.23,5.35,-0.12,-2.243,74856.43,39330.868
600361.SH,2021/10/18,5.23,5.36,5.19,5.34,5.23,0.11,2.1033,68867.3,36423.092
600361.SH,2021/10/19,5.34,5.34,5.21,5.22,5.34,-0.12,-2.2472,68868.95,36248.313
600361.SH,2021/10/20,5.25,5.25,5.12,5.17,5.22,-0.05,-0.9579,65614.71,33904.659
600361.SH,2021/10/21,5.15,5.55,5.14,5.21,5.17,0.04,0.7737,170643.0,90464.666
600361.SH,2021/10/22,5.14,5.26,4.98,5.0,5.21,-0.21,-4.0307,147959.0,75728.352
600361.SH,2021/10/25,5.06,5.4,5.04,5.19,5.0,0.19,3.8,165402.38,86724.062
600361.SH,2021/10/26,5.17,5.39,5.13,5.26,5.19,0.07,1.3487,125048.88,65430.387
600361.SH,2021/10/27,5.24,5.28,5.05,5.28,5.26,0.02,0.3802,92597.0,47835.15
600361.SH,2021/10/28,5.17,5.26,5.14,5.21,5.28,-0.07,-1.3258,61729.46,32045.276
600361.SH,2021/10/29,5.16,5.4,5.16,5.36,5.21,0.15,2.8791,113485.53,60114.693
600361.SH,2021/11/01,5.33,5.51,5.31,5.5,5.36,0.14,2.6119,103547.05,56028.345
600361.SH,2021/11/02,5.61,5.72,5.13,5.19,5.5,-0.31,-5.6364,189020.53,100275.379
600361.SH,2021/11/03,5.11,5.16,4.99,5.05,5.19,-0.14,-2.6975,92711.05,46926.807
