ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
835670.BJ,2021/09/01,10.47,10.68,10.47,10.61,10.48,0.13,1.2405,562.54,595.493
835670.BJ,2021/09/02,10.68,10.93,10.55,10.93,10.61,0.32,3.016,1295.01,1398.423
835670.BJ,2021/09/03,12.01,12.24,11.05,11.47,10.93,0.54,4.9405,7435.52,8680.97
835670.BJ,2021/09/06,11.74,14.5,11.71,12.94,11.47,1.47,12.816,24345.63,31920.77
835670.BJ,2021/09/07,12.9,13.3,12.26,12.3,12.94,-0.64,-4.9459,7084.84,8964.487
835670.BJ,2021/09/08,12.44,12.86,12.35,12.66,12.3,0.36,2.9268,4673.77,5889.207
835670.BJ,2021/09/09,12.78,13.89,12.64,13.53,12.66,0.87,6.872,7017.91,9446.366
835670.BJ,2021/09/10,13.79,14.77,13.78,14.0,13.53,0.47,3.4738,9108.65,12902.87
835670.BJ,2021/09/13,14.27,14.51,13.22,13.42,14.0,-0.58,-4.1429,6097.75,8371.027
835670.BJ,2021/09/14,13.48,13.67,12.97,13.02,13.42,-0.4,-2.9806,3676.56,4888.0
835670.BJ,2021/09/15,13.02,13.15,12.2,12.34,13.02,-0.68,-5.2227,3544.77,4495.464
835670.BJ,2021/09/16,12.34,12.51,12.13,12.25,12.34,-0.09,-0.7293,1984.93,2430.972
835670.BJ,2021/09/17,12.25,12.97,12.25,12.78,12.25,0.53,4.3265,2801.57,3546.136
835670.BJ,2021/09/22,13.72,14.2,13.1,13.78,12.78,1.0,7.8247,5629.94,7685.785
835670.BJ,2021/09/23,13.52,13.78,13.42,13.51,13.78,-0.27,-1.9594,1345.49,1824.542
835670.BJ,2021/09/24,13.46,13.79,13.45,13.66,13.51,0.15,1.1103,2054.57,2801.168
835670.BJ,2021/09/27,13.5,13.84,13.33,13.56,13.66,-0.1,-0.7321,2581.22,3514.659
835670.BJ,2021/09/28,13.64,13.79,13.4,13.4,13.56,-0.16,-1.1799,1647.34,2230.361
835670.BJ,2021/09/29,13.55,13.55,13.33,13.33,13.4,-0.07,-0.5224,3390.85,4563.417
835670.BJ,2021/09/30,13.33,13.95,13.33,13.84,13.33,0.51,3.826,5459.12,7499.681
835670.BJ,2021/10/08,13.55,13.8,13.45,13.64,13.84,-0.2,-1.4451,1238.06,1679.478
835670.BJ,2021/10/11,13.5,13.66,13.33,13.39,13.64,-0.25,-1.8328,844.13,1137.783
835670.BJ,2021/10/12,13.78,13.78,13.0,13.17,13.39,-0.22,-1.643,1116.89,1478.272
835670.BJ,2021/10/13,13.17,13.55,13.17,13.49,13.17,0.32,2.4298,961.82,1292.036
835670.BJ,2021/10/14,13.65,13.65,13.42,13.57,13.49,0.08,0.593,699.46,947.976
835670.BJ,2021/10/15,13.7,13.7,13.41,13.5,13.57,-0.07,-0.5158,952.22,1292.833
835670.BJ,2021/10/18,13.72,13.9,13.51,13.7,13.5,0.2,1.4815,4584.64,6267.556
835670.BJ,2021/10/19,13.7,13.88,13.55,13.84,13.7,0.14,1.0219,1054.53,1453.236
835670.BJ,2021/10/20,14.22,14.5,13.95,14.5,13.84,0.66,4.7688,4158.76,5927.431
835670.BJ,2021/10/21,14.55,14.96,14.22,14.92,14.5,0.42,2.8966,5128.89,7509.335
