ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
836961.BJ,2021/09/14,5.99,5.99,5.99,5.99,4.31,1.68,38.9791,1.0,0.599
836961.BJ,2021/09/15,5.0,5.0,5.0,5.0,5.99,-0.99,-16.5275,10.0,5.0
836961.BJ,2021/09/22,5.01,5.01,5.01,5.01,5.0,0.01,0.2,1.0,0.501
836961.BJ,2021/09/23,6.5,6.5,6.23,6.23,5.01,1.22,24.3513,11.0,7.123
836961.BJ,2021/09/27,6.8,6.8,6.8,6.8,6.23,0.57,9.1493,2.0,1.36
836961.BJ,2021/09/30,6.8,6.8,6.8,6.8,6.8,0.0,0.0,3.0,2.04
836961.BJ,2021/10/14,6.8,6.8,6.8,6.8,6.8,0.0,0.0,1.0,0.68
836961.BJ,2021/10/26,4.03,4.03,4.03,4.03,6.8,-2.77,-40.7353,1.0,0.403
836961.BJ,2021/10/27,5.98,5.98,5.98,5.98,4.03,1.95,48.3871,1.0,0.598
836961.BJ,2021/11/09,5.98,5.98,5.98,5.98,5.98,0.0,0.0,1.0,0.598
836961.BJ,2021/12/29,5.98,5.98,5.98,5.98,5.98,0.0,0.0,10.0,5.98
836961.BJ,2022/01/04,5.98,5.98,5.98,5.98,5.98,0.0,0.0,1.0,0.598
836961.BJ,2022/02/28,6.98,6.98,6.98,6.98,5.98,1.0,16.7224,1.0,0.698
836961.BJ,2022/03/29,5.98,5.98,5.98,5.98,6.98,-1.0,-14.3266,9.0,5.382
836961.BJ,2022/04/08,6.01,6.01,6.01,6.01,5.98,0.03,0.5017,14.9,8.954
836961.BJ,2022/04/27,6.0,6.0,6.0,6.0,6.01,-0.01,-0.1664,12.19,7.314
836961.BJ,2022/06/22,9.05,9.05,9.05,9.05,5.9,3.15,53.3898,990.0,895.95
836961.BJ,2022/06/24,8.18,8.98,8.18,8.98,9.05,-0.07,-0.7735,13.0,11.154
836961.BJ,2022/06/28,9.03,9.03,9.03,9.03,8.98,0.05,0.5568,10.0,9.03
836961.BJ,2022/08/31,8.93,8.93,8.93,8.93,8.93,0.0,0.0,1.0,0.893
836961.BJ,2022/09/05,6.7,6.7,6.7,6.7,8.93,-2.23,-24.972,1.0,0.67
836961.BJ,2022/09/07,6.71,6.71,6.71,6.71,6.7,0.01,0.1493,1.0,0.671
836961.BJ,2023/12/21,25.0,39.69,23.8,27.3,8.09,19.21,237.4536,141544.14,394322.578
836961.BJ,2023/12/22,24.41,25.8,23.61,24.65,27.3,-2.65,-9.707,89778.48,221417.515
836961.BJ,2023/12/25,25.5,26.8,24.0,25.58,24.65,0.93,3.7728,72106.3,182936.177
836961.BJ,2023/12/26,24.91,31.8,24.28,31.8,25.58,6.22,24.3159,97983.67,270226.867
836961.BJ,2023/12/27,30.0,34.43,29.3,32.19,31.8,0.39,1.2264,84019.25,267681.386
836961.BJ,2023/12/28,32.19,32.88,29.67,29.7,32.19,-2.49,-7.7353,61996.69,190702.608
836961.BJ,2023/12/29,28.8,30.39,27.42,29.07,29.7,-0.63,-2.1212,57286.21,164001.548
836961.BJ,2024/01/02,29.11,29.51,28.31,29.35,29.07,0.28,0.9632,40540.47,117523.831
836961.BJ,2024/01/03,28.84,29.09,27.45,27.45,29.35,-1.9,-6.4736,36287.66,101809.698
836961.BJ,2024/01/04,27.47,28.3,27.1,28.0,27.45,0.55,2.0036,31593.41,87814.304
836961.BJ,2024/01/05,27.9,27.99,25.29,25.84,28.0,-2.16,-7.7143,31604.17,84317.52
836961.BJ,2024/01/08,26.04,26.24,24.44,24.44,25.84,-1.4,-5.418,15801.12,40188.57
836961.BJ,2024/01/09,24.8,25.19,22.5,23.16,24.44,-1.28,-5.2373,21560.97,51079.11
836961.BJ,2024/01/10,23.11,24.11,22.28,24.08,23.16,0.92,3.9724,21650.61,50528.878
836961.BJ,2024/01/11,24.05,25.99,23.29,25.76,24.08,1.68,6.9767,31821.82,78804.352
836961.BJ,2024/01/12,25.0,25.38,23.62,24.34,25.76,-1.42,-5.5124,21516.11,52937.986
836961.BJ,2024/01/15,24.0,24.51,23.02,24.16,24.34,-0.18,-0.7395,10804.44,25754.468
836961.BJ,2024/01/16,24.12,25.88,24.0,25.86,24.16,1.7,7.0364,38240.18,96523.222
836961.BJ,2024/01/17,25.03,25.9,24.33,24.33,25.86,-1.53,-5.9165,25839.38,65268.558
836961.BJ,2024/01/18,23.95,24.88,23.02,24.62,24.33,0.29,1.1919,21355.49,51196.816
836961.BJ,2024/01/19,24.45,25.18,24.15,24.96,24.62,0.34,1.381,22992.2,57023.334
836961.BJ,2024/01/22,24.82,24.94,22.81,23.09,24.96,-1.87,-7.492,17203.26,40912.32
836961.BJ,2024/01/23,23.01,23.46,22.34,23.07,23.09,-0.02,-0.0866,11598.28,26618.904
836961.BJ,2024/01/24,23.18,23.29,20.64,21.84,23.07,-1.23,-5.3316,19472.95,42237.024
836961.BJ,2024/01/25,21.6,21.82,20.51,20.94,21.84,-0.9,-4.1209,19452.39,41086.852
836961.BJ,2024/01/26,20.98,21.79,20.59,20.78,20.94,-0.16,-0.7641,12919.47,27408.79
836961.BJ,2024/01/29,20.99,23.71,20.8,22.45,20.78,1.67,8.0366,36225.43,81361.747
836961.BJ,2024/01/30,21.04,21.58,19.6,19.78,22.45,-2.67,-11.8931,26048.08,53518.544
836961.BJ,2024/01/31,21.0,21.99,19.81,20.63,19.78,0.85,4.2973,29382.82,61339.858
836961.BJ,2024/02/01,20.0,20.0,18.38,18.4,20.63,-2.23,-10.8095,26060.7,50271.643
836961.BJ,2024/02/02,18.72,18.76,15.67,16.45,18.4,-1.95,-10.5978,23373.29,39462.069
836961.BJ,2024/02/05,16.56,16.56,13.98,14.67,16.45,-1.78,-10.8207,18722.58,28384.968
836961.BJ,2024/02/06,14.56,16.29,14.5,15.99,14.67,1.32,8.998,21007.65,33007.532
