ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
872931.BJ,2021/09/06,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.03,0.113
872931.BJ,2021/09/08,0.9,0.96,0.9,0.96,1.1,-0.14,-12.7273,2.0,0.186
872931.BJ,2021/09/30,1.2,1.2,1.2,1.2,0.96,0.24,25.0,1.03,0.123
872931.BJ,2021/10/08,1.91,2.4,1.91,2.4,1.2,1.2,100.0,4.03,0.82
872931.BJ,2021/10/11,1.4,1.4,1.4,1.4,2.4,-1.0,-41.6667,1.03,0.144
872931.BJ,2021/10/18,2.2,2.7,2.2,2.7,1.4,1.3,92.8571,5.0,1.21
872931.BJ,2021/11/12,2.7,2.7,2.7,2.7,2.7,0.0,0.0,2.0,0.54
872931.BJ,2021/11/15,2.5,2.5,2.5,2.5,2.7,-0.2,-7.4074,2.0,0.5
872931.BJ,2021/11/16,2.7,2.7,2.7,2.7,2.5,0.2,8.0,3.0,0.81
872931.BJ,2021/11/17,2.8,2.8,2.8,2.8,2.7,0.1,3.7037,2.0,0.56
872931.BJ,2021/11/23,2.8,2.8,2.8,2.8,2.8,0.0,0.0,1.0,0.28
872931.BJ,2021/12/01,2.3,2.3,2.3,2.3,2.8,-0.5,-17.8571,1.0,0.23
872931.BJ,2021/12/09,2.9,2.99,2.9,2.99,2.3,0.69,30.0,37.0,11.054
872931.BJ,2021/12/10,3.0,3.0,3.0,3.0,2.99,0.01,0.3344,104.99,31.497
872931.BJ,2021/12/13,3.0,3.0,3.0,3.0,3.0,0.0,0.0,24.0,7.2
872931.BJ,2021/12/14,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2021/12/16,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2021/12/17,3.05,3.05,3.05,3.05,3.0,0.05,1.6667,1.0,0.305
872931.BJ,2021/12/21,3.06,3.06,3.06,3.06,3.05,0.01,0.3279,5.0,1.53
872931.BJ,2021/12/22,3.1,3.1,3.1,3.1,3.06,0.04,1.3072,5.0,1.55
872931.BJ,2021/12/23,3.15,3.15,3.15,3.15,3.1,0.05,1.6129,5.0,1.575
872931.BJ,2021/12/24,3.16,3.2,3.16,3.2,3.15,0.05,1.5873,2.0,0.636
872931.BJ,2022/02/08,3.2,3.2,3.2,3.2,3.2,0.0,0.0,2.0,0.64
872931.BJ,2022/03/03,3.2,3.2,3.2,3.2,3.2,0.0,0.0,1.0,0.32
872931.BJ,2022/03/04,1.61,2.5,1.61,2.5,3.2,-0.7,-21.875,2.0,0.411
872931.BJ,2022/03/07,2.15,2.15,2.15,2.15,2.5,-0.35,-14.0,1.0,0.215
872931.BJ,2022/04/01,2.15,2.15,2.15,2.15,2.15,0.0,0.0,2.0,0.43
872931.BJ,2022/04/08,3.0,3.0,3.0,3.0,2.15,0.85,39.5349,1.0,0.3
872931.BJ,2022/04/29,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2022/05/12,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2022/05/30,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2022/06/20,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.3
872931.BJ,2022/07/06,3.1,3.1,3.1,3.1,3.0,0.1,3.3333,1.03,0.319
872931.BJ,2022/07/15,3.1,3.1,3.1,3.1,3.1,0.0,0.0,3.16,0.979
872931.BJ,2022/07/19,6.2,6.2,6.2,6.2,3.1,3.1,100.0,3.0,1.86
872931.BJ,2022/07/28,3.1,3.1,3.1,3.1,6.2,-3.1,-50.0,5.55,1.72
872931.BJ,2022/08/02,3.16,3.16,3.16,3.16,3.1,0.06,1.9355,17.83,5.634
872931.BJ,2022/08/22,6.3,6.3,6.3,6.3,3.16,3.14,99.3671,5.0,3.15
872931.BJ,2022/08/24,6.35,6.35,6.35,6.35,6.3,0.05,0.7937,1.0,0.635
872931.BJ,2022/08/26,6.8,6.8,6.8,6.8,6.35,0.45,7.0866,3.98,2.706
872931.BJ,2022/09/14,4.31,4.31,4.31,4.31,6.8,-2.49,-36.6176,1.0,0.431
872931.BJ,2024/04/08,13.0,13.87,10.2,10.2,6.2,4.0,64.5161,201910.0,243012.238
872931.BJ,2024/04/09,9.85,9.9,8.95,9.07,10.2,-1.13,-11.0784,121255.21,113510.244
872931.BJ,2024/04/10,9.26,10.18,9.18,9.37,9.07,0.3,3.3076,108508.74,104277.993
872931.BJ,2024/04/11,9.0,9.47,8.74,8.96,9.37,-0.41,-4.3757,79886.24,71857.321
872931.BJ,2024/04/12,9.04,9.38,8.92,9.01,8.96,0.05,0.558,57174.2,52258.928
872931.BJ,2024/04/15,9.29,9.45,8.66,8.73,9.01,-0.28,-3.1077,62166.4,56195.898
872931.BJ,2024/04/16,8.51,8.51,7.83,7.89,8.73,-0.84,-9.622,55733.81,45115.28
872931.BJ,2024/04/17,8.0,8.38,8.0,8.24,7.89,0.35,4.436,43391.06,35647.631
872931.BJ,2024/04/18,8.13,8.22,7.9,7.92,8.24,-0.32,-3.8835,42660.8,34403.435
872931.BJ,2024/04/19,7.9,8.96,7.85,8.42,7.92,0.5,6.3131,80077.45,68238.025
872931.BJ,2024/04/22,8.1,8.19,7.92,8.07,8.42,-0.35,-4.1568,50697.03,40837.488
872931.BJ,2024/04/23,8.12,8.27,8.0,8.24,8.07,0.17,2.1066,32280.88,26226.133
872931.BJ,2024/04/24,8.23,8.25,8.07,8.25,8.24,0.01,0.1214,27118.95,22146.605
872931.BJ,2024/04/25,8.17,8.26,8.03,8.03,8.25,-0.22,-2.6667,22348.85,18184.446
872931.BJ,2024/04/26,8.06,8.23,8.02,8.13,8.03,0.1,1.2453,27689.25,22465.529
872931.BJ,2024/04/29,8.15,8.19,8.05,8.15,8.13,0.02,0.246,27796.32,22584.33
872931.BJ,2024/04/30,8.16,8.48,8.14,8.22,8.15,0.07,0.8589,34955.2,28997.484
872931.BJ,2024/05/06,8.44,8.44,8.22,8.32,8.22,0.1,1.2165,27762.01,23031.84
872931.BJ,2024/05/07,8.33,8.33,8.16,8.19,8.32,-0.13,-1.5625,22959.37,18838.6
872931.BJ,2024/05/08,8.24,8.51,8.11,8.48,8.19,0.29,3.5409,43079.72,35870.966
872931.BJ,2024/05/09,8.35,9.0,8.35,8.8,8.48,0.32,3.7736,57937.57,50421.057
872931.BJ,2024/05/10,8.85,8.93,8.5,8.79,8.8,-0.01,-0.1136,34258.38,29706.242
