ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601086.SH,2021/09/01,4.27,4.5,4.23,4.31,4.27,0.04,0.9368,255708.13,111060.024
601086.SH,2021/09/02,4.25,4.28,4.15,4.24,4.31,-0.07,-1.6241,116043.85,48898.378
601086.SH,2021/09/03,4.23,4.38,4.18,4.33,4.24,0.09,2.1226,110754.3,47418.106
601086.SH,2021/09/06,4.33,4.43,4.27,4.3,4.33,-0.03,-0.6928,80264.7,34714.503
601086.SH,2021/09/07,4.29,4.29,4.24,4.27,4.3,-0.03,-0.6977,61056.0,25988.565
601086.SH,2021/09/08,4.29,4.34,4.25,4.32,4.27,0.05,1.171,52567.0,22579.861
601086.SH,2021/09/09,4.32,4.4,4.28,4.39,4.32,0.07,1.6204,64762.73,28092.168
601086.SH,2021/09/10,4.39,4.39,4.3,4.32,4.39,-0.07,-1.5945,50400.0,21911.208
601086.SH,2021/09/13,4.3,4.37,4.28,4.37,4.32,0.05,1.1574,39182.0,16981.863
601086.SH,2021/09/14,4.35,4.39,4.28,4.29,4.37,-0.08,-1.8307,38933.0,16860.945
601086.SH,2021/09/15,4.31,4.36,4.26,4.33,4.29,0.04,0.9324,31859.02,13725.578
601086.SH,2021/09/16,4.32,4.55,4.32,4.44,4.33,0.11,2.5404,104131.33,46397.4
601086.SH,2021/09/17,4.44,4.51,4.37,4.5,4.44,0.06,1.3514,72284.0,32121.787
601086.SH,2021/09/22,4.5,4.53,4.39,4.43,4.5,-0.07,-1.5556,49174.0,21788.34
601086.SH,2021/09/23,4.4,4.49,4.35,4.49,4.43,0.06,1.3544,58010.0,25688.238
601086.SH,2021/09/24,4.47,4.49,4.4,4.48,4.49,-0.01,-0.2227,44850.0,19925.848
601086.SH,2021/09/27,4.44,4.49,4.23,4.27,4.48,-0.21,-4.6875,62429.32,27026.163
601086.SH,2021/09/28,4.25,4.39,4.24,4.35,4.27,0.08,1.8735,31892.3,13751.733
601086.SH,2021/09/29,4.36,4.39,4.23,4.24,4.35,-0.11,-2.5287,35618.0,15279.784
601086.SH,2021/09/30,4.38,4.53,4.37,4.46,4.24,0.22,5.1887,104887.73,46813.963
601086.SH,2021/10/08,4.46,4.52,4.43,4.48,4.46,0.02,0.4484,69449.0,31094.302
601086.SH,2021/10/11,4.48,4.53,4.43,4.47,4.48,-0.01,-0.2232,66459.0,29796.582
601086.SH,2021/10/12,4.47,4.55,4.43,4.54,4.47,0.07,1.566,85695.1,38376.098
601086.SH,2021/10/13,4.56,4.58,4.24,4.36,4.54,-0.18,-3.9648,128842.0,56371.431
601086.SH,2021/10/14,3.8,3.83,3.52,3.65,3.86,-0.21,-5.4404,79192.3,29032.512
601086.SH,2021/10/15,3.64,3.67,3.58,3.58,3.65,-0.07,-1.9178,34386.13,12445.916
601086.SH,2021/10/18,3.58,3.61,3.53,3.6,3.58,0.02,0.5587,24716.0,8832.363
601086.SH,2021/10/19,3.6,3.64,3.59,3.63,3.6,0.03,0.8333,20864.0,7554.471
601086.SH,2021/10/20,3.63,3.64,3.56,3.59,3.63,-0.04,-1.1019,18436.0,6634.432
601086.SH,2021/10/21,3.58,3.62,3.55,3.56,3.59,-0.03,-0.8357,17298.0,6182.579
601086.SH,2021/10/22,3.56,3.58,3.51,3.53,3.56,-0.03,-0.8427,18889.95,6681.602
601086.SH,2021/10/25,3.54,3.56,3.51,3.51,3.53,-0.02,-0.5666,14130.0,4969.977
601086.SH,2021/10/26,3.54,3.54,3.43,3.43,3.51,-0.08,-2.2792,23739.0,8207.944
601086.SH,2021/10/27,3.44,3.44,3.31,3.33,3.43,-0.1,-2.9155,36980.77,12364.521
601086.SH,2021/10/28,3.34,3.43,3.27,3.27,3.33,-0.06,-1.8018,22873.0,7609.815
601086.SH,2021/10/29,3.26,3.39,3.26,3.38,3.27,0.11,3.3639,24747.86,8278.676
601086.SH,2021/11/01,3.47,3.47,3.35,3.37,3.38,-0.01,-0.2959,23157.1,7818.565
601086.SH,2021/11/02,3.37,3.4,3.26,3.3,3.37,-0.07,-2.0772,27604.0,9158.9
601086.SH,2021/11/03,3.3,3.35,3.28,3.33,3.3,0.03,0.9091,14141.0,4698.219
601086.SH,2021/11/04,3.34,3.37,3.32,3.36,3.33,0.03,0.9009,11275.1,3774.573
601086.SH,2021/11/05,3.35,3.38,3.33,3.37,3.36,0.01,0.2976,15966.0,5363.38
601086.SH,2021/11/08,3.36,3.39,3.35,3.39,3.37,0.02,0.5935,9868.0,3329.095
601086.SH,2021/11/09,3.39,3.42,3.36,3.41,3.39,0.02,0.59,14283.99,4852.553
601086.SH,2021/11/10,3.42,3.45,3.37,3.43,3.41,0.02,0.5865,14168.12,4840.165
601086.SH,2021/11/11,3.43,3.5,3.43,3.49,3.43,0.06,1.7493,22077.99,7657.752
601086.SH,2021/11/12,3.48,3.52,3.45,3.48,3.49,-0.01,-0.2865,12907.0,4483.427
601086.SH,2021/11/15,3.47,3.56,3.46,3.55,3.48,0.07,2.0115,25790.0,9065.16
601086.SH,2021/11/16,3.53,3.58,3.53,3.55,3.55,0.0,0.0,12766.7,4534.481
601086.SH,2021/11/17,3.55,3.56,3.53,3.56,3.55,0.01,0.2817,9137.0,3242.103
601086.SH,2021/11/18,3.55,3.57,3.52,3.52,3.56,-0.04,-1.1236,14226.0,5051.668
601086.SH,2021/11/19,3.51,3.56,3.49,3.56,3.52,0.04,1.1364,19261.0,6797.237
601086.SH,2021/11/22,3.57,3.75,3.56,3.67,3.56,0.11,3.0899,39345.88,14393.379
601086.SH,2021/11/23,3.67,3.67,3.58,3.61,3.67,-0.06,-1.6349,16183.0,5848.026
601086.SH,2021/11/24,3.61,3.63,3.58,3.62,3.61,0.01,0.277,9715.0,3504.261
601086.SH,2021/11/25,3.62,3.65,3.61,3.61,3.62,-0.01,-0.2762,11267.0,4080.749
601086.SH,2021/11/26,3.64,3.64,3.57,3.58,3.61,-0.03,-0.831,11559.0,4143.502
601086.SH,2021/11/29,3.53,3.59,3.52,3.53,3.58,-0.05,-1.3966,11521.7,4082.884
601086.SH,2021/11/30,3.56,3.61,3.54,3.57,3.53,0.04,1.1331,10177.7,3636.944
601086.SH,2021/12/01,3.57,3.62,3.53,3.61,3.57,0.04,1.1204,14365.0,5150.789
601086.SH,2021/12/02,3.59,3.64,3.58,3.6,3.61,-0.01,-0.277,16317.0,5901.916
601086.SH,2021/12/03,3.63,3.64,3.56,3.62,3.6,0.02,0.5556,13663.0,4917.461
601086.SH,2021/12/06,3.61,3.63,3.57,3.58,3.62,-0.04,-1.105,13665.7,4899.501
601086.SH,2021/12/07,3.58,3.64,3.56,3.61,3.58,0.03,0.838,15402.0,5546.255
601086.SH,2021/12/08,3.62,3.62,3.55,3.59,3.61,-0.02,-0.554,14271.0,5113.902
601086.SH,2021/12/09,3.57,3.63,3.57,3.61,3.59,0.02,0.5571,18609.0,6711.769
601086.SH,2021/12/10,3.61,3.65,3.6,3.64,3.61,0.03,0.831,16542.7,6002.912
601086.SH,2021/12/13,3.65,3.67,3.6,3.62,3.64,-0.02,-0.5495,14418.0,5229.496
601086.SH,2021/12/14,3.6,3.66,3.6,3.66,3.62,0.04,1.105,17524.0,6381.789
601086.SH,2021/12/15,3.64,3.77,3.64,3.72,3.66,0.06,1.6393,34954.0,13032.438
601086.SH,2021/12/16,3.73,3.87,3.72,3.83,3.72,0.11,2.957,46521.0,17745.871
601086.SH,2021/12/17,3.85,3.88,3.74,3.75,3.83,-0.08,-2.0888,29999.0,11348.254
601086.SH,2021/12/20,3.78,3.83,3.73,3.78,3.75,0.03,0.8,24130.0,9132.682
601086.SH,2021/12/21,3.78,3.9,3.74,3.88,3.78,0.1,2.6455,41812.0,16131.666
601086.SH,2021/12/22,3.91,3.94,3.86,3.88,3.88,0.0,0.0,31530.41,12262.79
601086.SH,2021/12/23,3.88,3.88,3.79,3.8,3.88,-0.08,-2.0619,31516.15,12056.316
601086.SH,2021/12/24,3.8,4.05,3.76,3.89,3.8,0.09,2.3684,83177.02,32491.992
601086.SH,2021/12/27,3.81,3.92,3.79,3.91,3.89,0.02,0.5141,48710.0,18838.399
601086.SH,2021/12/28,3.88,3.89,3.81,3.88,3.91,-0.03,-0.7673,33465.0,12886.748
601086.SH,2021/12/29,3.88,3.89,3.81,3.83,3.88,-0.05,-1.2887,18844.0,7226.743
601086.SH,2021/12/30,3.83,3.87,3.81,3.85,3.83,0.02,0.5222,19695.0,7582.903
601086.SH,2021/12/31,3.87,3.97,3.81,3.96,3.85,0.11,2.8571,48331.0,19003.314
601086.SH,2022/01/04,3.96,4.06,3.94,4.05,3.96,0.09,2.2727,50427.0,20319.202
601086.SH,2022/01/05,4.04,4.05,3.95,4.0,4.05,-0.05,-1.2346,37110.0,14825.924
601086.SH,2022/01/06,3.99,4.03,3.98,4.0,4.0,0.0,0.0,25539.0,10235.817
601086.SH,2022/01/07,4.02,4.05,3.9,3.92,4.0,-0.08,-2.0,33762.0,13382.197
601086.SH,2022/01/10,3.92,3.97,3.89,3.95,3.92,0.03,0.7653,17376.91,6849.91
601086.SH,2022/01/11,3.95,4.01,3.94,3.98,3.95,0.03,0.7595,28844.09,11489.288
601086.SH,2022/01/12,3.98,4.02,3.94,3.98,3.98,0.0,0.0,28354.0,11278.657
601086.SH,2022/01/13,3.98,4.07,3.96,4.05,3.98,0.07,1.7588,49723.9,20004.511
601086.SH,2022/01/14,4.03,4.07,3.94,3.95,4.05,-0.1,-2.4691,40025.0,16035.269
601086.SH,2022/01/17,3.97,4.03,3.94,3.95,3.95,0.0,0.0,29069.99,11532.114
601086.SH,2022/01/18,3.97,3.99,3.84,3.87,3.95,-0.08,-2.0253,40056.99,15545.028
601086.SH,2022/01/19,3.89,3.94,3.86,3.91,3.87,0.04,1.0336,22980.0,8961.23
601086.SH,2022/01/20,3.9,3.92,3.8,3.8,3.91,-0.11,-2.8133,34665.0,13301.38
601086.SH,2022/01/21,3.79,3.86,3.76,3.8,3.8,0.0,0.0,25630.0,9739.374
601086.SH,2022/01/24,3.82,3.82,3.72,3.77,3.8,-0.03,-0.7895,19745.77,7445.169
601086.SH,2022/01/25,3.79,3.8,3.6,3.61,3.77,-0.16,-4.244,25234.0,9319.453
601086.SH,2022/01/26,3.59,3.71,3.58,3.69,3.61,0.08,2.2161,26005.0,9541.063
601086.SH,2022/01/27,3.69,3.71,3.58,3.58,3.69,-0.11,-2.981,18131.0,6586.444
601086.SH,2022/01/28,3.61,3.72,3.59,3.68,3.58,0.1,2.7933,20502.0,7508.998
601086.SH,2022/02/07,3.77,3.81,3.71,3.79,3.68,0.11,2.9891,22251.77,8379.011
601086.SH,2022/02/08,3.79,3.92,3.75,3.91,3.79,0.12,3.1662,35744.06,13813.326
601086.SH,2022/02/09,3.9,3.96,3.89,3.91,3.91,0.0,0.0,22193.0,8676.944
601086.SH,2022/02/10,3.9,3.95,3.89,3.94,3.91,0.03,0.7673,19397.76,7599.185
601086.SH,2022/02/11,3.92,3.93,3.83,3.85,3.94,-0.09,-2.2843,20080.0,7772.746
601086.SH,2022/02/14,3.85,3.99,3.83,3.94,3.85,0.09,2.3377,40012.0,15697.979
601086.SH,2022/02/15,3.92,3.98,3.86,3.89,3.94,-0.05,-1.269,30562.0,11883.212
601086.SH,2022/02/16,3.89,4.04,3.89,4.03,3.89,0.14,3.599,54877.98,21919.665
601086.SH,2022/02/17,4.01,4.05,3.93,3.96,4.03,-0.07,-1.737,34804.0,13825.941
601086.SH,2022/02/18,3.91,3.96,3.91,3.95,3.96,-0.01,-0.2525,25945.0,10202.824
601086.SH,2022/02/21,3.93,3.98,3.9,3.98,3.95,0.03,0.7595,30818.98,12184.765
601086.SH,2022/02/22,3.97,3.98,3.89,3.93,3.98,-0.05,-1.2563,26926.0,10574.556
601086.SH,2022/02/23,3.95,4.15,3.91,4.08,3.93,0.15,3.8168,85193.7,34564.602
601086.SH,2022/02/24,4.07,4.08,3.9,3.95,4.08,-0.13,-3.1863,57916.7,23041.817
601086.SH,2022/02/25,3.94,4.02,3.92,3.94,3.95,-0.01,-0.2532,36213.0,14360.112
601086.SH,2022/02/28,4.1,4.1,3.92,4.02,3.94,0.08,2.0305,55185.0,22175.66
601086.SH,2022/03/01,4.01,4.06,3.96,3.99,4.02,-0.03,-0.7463,29247.99,11672.246
601086.SH,2022/03/02,4.03,4.03,3.93,3.99,3.99,0.0,0.0,24475.0,9754.933
601086.SH,2022/03/03,3.97,4.08,3.97,4.07,3.99,0.08,2.005,36532.95,14745.183
601086.SH,2022/03/04,4.04,4.08,3.97,4.03,4.07,-0.04,-0.9828,38894.0,15613.439
601086.SH,2022/03/07,4.01,4.08,3.92,3.95,4.03,-0.08,-1.9851,54710.0,21908.478
601086.SH,2022/03/08,3.98,3.98,3.83,3.85,3.95,-0.1,-2.5316,33845.0,13148.47
601086.SH,2022/03/09,3.88,3.9,3.62,3.75,3.85,-0.1,-2.5974,31433.0,11804.113
601086.SH,2022/03/10,3.85,3.9,3.8,3.85,3.75,0.1,2.6667,22992.99,8852.387
601086.SH,2022/03/11,3.85,4.02,3.76,4.01,3.85,0.16,4.1558,39148.0,15299.022
601086.SH,2022/03/14,3.99,4.12,3.98,4.02,4.01,0.01,0.2494,57850.0,23427.332
601086.SH,2022/03/15,4.0,4.02,3.75,3.75,4.02,-0.27,-6.7164,49783.0,19373.939
601086.SH,2022/03/16,3.78,3.87,3.69,3.85,3.75,0.1,2.6667,43619.99,16573.71
601086.SH,2022/03/17,3.91,3.95,3.84,3.88,3.85,0.03,0.7792,28756.99,11181.979
601086.SH,2022/03/18,3.83,4.27,3.83,4.27,3.88,0.39,10.0515,133882.99,55279.609
601086.SH,2022/03/21,4.4,4.6,4.16,4.3,4.27,0.03,0.7026,369705.91,161584.399
601086.SH,2022/03/22,4.27,4.73,4.2,4.73,4.3,0.43,10.0,220904.91,100288.67
601086.SH,2022/03/23,4.7,4.7,4.4,4.45,4.73,-0.28,-5.9197,375781.32,170109.39
601086.SH,2022/03/24,4.37,4.52,4.2,4.29,4.45,-0.16,-3.5955,227628.1,98254.636
601086.SH,2022/03/25,4.22,4.33,4.18,4.29,4.29,0.0,0.0,131249.1,55981.473
601086.SH,2022/03/28,4.27,4.27,4.12,4.18,4.29,-0.11,-2.5641,111866.1,46741.949
601086.SH,2022/03/29,4.18,4.21,4.01,4.03,4.18,-0.15,-3.5885,98304.11,40117.145
601086.SH,2022/03/30,4.07,4.08,3.97,4.03,4.03,0.0,0.0,80165.88,32195.208
601086.SH,2022/03/31,4.02,4.22,4.01,4.15,4.03,0.12,2.9777,126883.0,52413.268
601086.SH,2022/04/01,4.12,4.18,4.03,4.08,4.15,-0.07,-1.6867,74455.0,30400.246
601086.SH,2022/04/06,4.06,4.28,4.02,4.25,4.08,0.17,4.1667,130787.86,54947.711
601086.SH,2022/04/07,4.24,4.25,4.13,4.19,4.25,-0.06,-1.4118,62782.86,26229.333
601086.SH,2022/04/08,4.15,4.26,4.09,4.25,4.19,0.06,1.432,112247.0,47113.211
601086.SH,2022/04/11,4.31,4.45,4.23,4.27,4.25,0.02,0.4706,208376.0,90480.878
601086.SH,2022/04/12,4.24,4.58,4.11,4.48,4.27,0.21,4.918,205261.0,89016.752
601086.SH,2022/04/13,4.47,4.48,4.31,4.34,4.48,-0.14,-3.125,150982.0,66144.867
601086.SH,2022/04/14,4.3,4.41,4.23,4.37,4.34,0.03,0.6912,115586.0,50191.97
601086.SH,2022/04/15,4.43,4.81,4.37,4.57,4.37,0.2,4.5767,483682.86,226839.476
601086.SH,2022/04/18,4.55,4.59,4.11,4.43,4.57,-0.14,-3.0635,404622.66,177208.827
601086.SH,2022/04/19,4.31,4.39,4.15,4.36,4.43,-0.07,-1.5801,246639.0,105387.905
601086.SH,2022/04/20,4.37,4.8,4.31,4.8,4.36,0.44,10.0917,365508.92,173531.109
601086.SH,2022/04/21,4.89,5.28,4.59,5.28,4.8,0.48,10.0,888517.05,442942.314
601086.SH,2022/04/22,5.11,5.81,5.06,5.81,5.28,0.53,10.0379,761319.57,431031.189
601086.SH,2022/04/25,5.34,5.7,5.23,5.23,5.81,-0.58,-9.9828,479884.0,258111.102
601086.SH,2022/04/26,4.71,5.45,4.71,4.71,5.23,-0.52,-9.9426,787837.24,392551.581
601086.SH,2022/04/27,4.24,4.36,4.24,4.24,4.71,-0.47,-9.9788,427094.12,181277.287
601086.SH,2022/04/28,4.11,4.24,3.82,3.86,4.24,-0.38,-8.9623,546324.26,216118.008
601086.SH,2022/04/29,3.76,4.08,3.75,4.07,3.86,0.21,5.4404,442254.0,176384.834
601086.SH,2022/05/05,4.04,4.1,3.92,4.09,4.07,0.02,0.4914,304103.77,122721.049
601086.SH,2022/05/06,3.97,3.98,3.81,3.85,4.09,-0.24,-5.868,268505.38,104342.607
601086.SH,2022/05/09,3.82,4.03,3.82,3.97,3.85,0.12,3.1169,222980.38,87968.844
601086.SH,2022/05/10,3.89,4.08,3.83,4.07,3.97,0.1,2.5189,245908.38,97836.449
601086.SH,2022/05/11,4.04,4.09,3.96,4.03,4.07,-0.04,-0.9828,304622.0,122380.389
601086.SH,2022/05/12,3.96,4.09,3.92,4.07,4.03,0.04,0.9926,273578.0,110151.115
601086.SH,2022/05/13,4.06,4.1,3.98,4.01,4.07,-0.06,-1.4742,203881.0,82035.347
601086.SH,2022/05/16,4.02,4.17,4.01,4.14,4.01,0.13,3.2419,293468.0,119670.163
601086.SH,2022/05/17,4.11,4.12,3.97,4.02,4.14,-0.12,-2.8986,194786.0,78285.647
601086.SH,2022/05/18,4.04,4.29,4.02,4.19,4.02,0.17,4.2289,361545.77,151485.641
601086.SH,2022/05/19,4.17,4.24,4.05,4.2,4.19,0.01,0.2387,203019.99,84609.169
601086.SH,2022/05/20,4.19,4.23,4.15,4.2,4.2,0.0,0.0,152804.99,64104.687
601086.SH,2022/05/23,4.22,4.24,4.15,4.21,4.2,0.01,0.2381,114940.0,48233.92
601086.SH,2022/05/24,4.2,4.21,3.98,3.98,4.21,-0.23,-5.4632,158202.17,64379.075
601086.SH,2022/05/25,3.96,4.12,3.96,4.08,3.98,0.1,2.5126,111072.0,45209.046
601086.SH,2022/05/26,4.09,4.2,4.07,4.15,4.08,0.07,1.7157,115497.54,47696.737
601086.SH,2022/05/27,4.16,4.18,4.06,4.14,4.15,-0.01,-0.241,105873.0,43511.735
601086.SH,2022/05/30,4.15,4.22,4.1,4.18,4.14,0.04,0.9662,104820.0,43598.528
601086.SH,2022/05/31,4.19,4.19,4.11,4.16,4.18,-0.02,-0.4785,77578.0,32156.677
601086.SH,2022/06/01,4.16,4.21,4.1,4.15,4.16,-0.01,-0.2404,92189.0,38281.799
601086.SH,2022/06/02,4.15,4.15,4.06,4.09,4.15,-0.06,-1.4458,81180.86,33297.921
601086.SH,2022/06/06,4.07,4.1,4.04,4.09,4.09,0.0,0.0,92883.0,37782.605
601086.SH,2022/06/07,4.09,4.09,4.0,4.07,4.09,-0.02,-0.489,106866.86,43209.776
601086.SH,2022/06/08,4.06,4.09,3.96,4.06,4.07,-0.01,-0.2457,110446.0,44405.361
601086.SH,2022/06/09,4.05,4.06,3.93,3.93,4.06,-0.13,-3.202,91657.0,36527.46
601086.SH,2022/06/10,3.91,3.99,3.89,3.94,3.93,0.01,0.2545,67848.0,26830.118
601086.SH,2022/06/13,3.93,3.95,3.86,3.9,3.94,-0.04,-1.0152,80289.33,31324.586
601086.SH,2022/06/14,3.88,3.92,3.82,3.9,3.9,0.0,0.0,78372.99,30369.578
601086.SH,2022/06/15,3.91,3.97,3.91,3.92,3.9,0.02,0.5128,85736.0,33820.715
601086.SH,2022/06/16,3.92,3.96,3.89,3.94,3.92,0.02,0.5102,55163.38,21673.744
601086.SH,2022/06/17,3.84,3.84,3.76,3.77,3.84,-0.07,-1.8229,84509.0,32065.782
601086.SH,2022/06/20,3.78,3.82,3.75,3.79,3.77,0.02,0.5305,63982.0,24270.794
601086.SH,2022/06/21,3.8,3.85,3.77,3.81,3.79,0.02,0.5277,66541.0,25388.251
601086.SH,2022/06/22,3.81,3.81,3.73,3.73,3.81,-0.08,-2.0997,60735.0,22918.877
601086.SH,2022/06/23,3.71,3.77,3.7,3.76,3.73,0.03,0.8043,55626.0,20799.029
601086.SH,2022/06/24,3.76,3.79,3.74,3.77,3.76,0.01,0.266,44228.92,16686.895
601086.SH,2022/06/27,3.79,3.84,3.77,3.81,3.77,0.04,1.061,57175.0,21740.18
601086.SH,2022/06/28,3.81,3.85,3.76,3.85,3.81,0.04,1.0499,56472.0,21578.168
601086.SH,2022/06/29,3.84,3.87,3.81,3.82,3.85,-0.03,-0.7792,60980.0,23424.295
601086.SH,2022/06/30,3.82,3.93,3.82,3.88,3.82,0.06,1.5707,75541.77,29327.767
601086.SH,2022/07/01,3.88,3.92,3.85,3.9,3.88,0.02,0.5155,54144.31,21081.772
601086.SH,2022/07/04,3.89,3.9,3.84,3.86,3.9,-0.04,-1.0256,40775.0,15725.049
601086.SH,2022/07/05,3.86,3.87,3.8,3.84,3.86,-0.02,-0.5181,36225.0,13874.475
601086.SH,2022/07/06,3.81,3.85,3.76,3.78,3.84,-0.06,-1.5625,46883.0,17788.334
601086.SH,2022/07/07,3.77,3.81,3.77,3.78,3.78,0.0,0.0,23775.0,9003.702
601086.SH,2022/07/08,3.78,3.84,3.77,3.81,3.78,0.03,0.7937,35787.0,13628.04
601086.SH,2022/07/11,3.81,3.82,3.77,3.79,3.81,-0.02,-0.5249,24051.0,9110.059
601086.SH,2022/07/12,3.79,3.82,3.77,3.79,3.79,0.0,0.0,27475.0,10407.843
601086.SH,2022/07/13,3.78,3.84,3.76,3.83,3.79,0.04,1.0554,41207.0,15718.408
601086.SH,2022/07/14,3.82,3.83,3.77,3.78,3.83,-0.05,-1.3055,34123.0,12928.432
601086.SH,2022/07/15,3.78,3.79,3.64,3.64,3.78,-0.14,-3.7037,75217.0,27644.403
601086.SH,2022/07/18,3.63,3.78,3.63,3.77,3.64,0.13,3.5714,53777.0,20100.918
601086.SH,2022/07/19,3.77,3.87,3.76,3.86,3.77,0.09,2.3873,62939.0,24108.214
601086.SH,2022/07/20,3.86,3.91,3.83,3.9,3.86,0.04,1.0363,54096.0,20927.643
601086.SH,2022/07/21,3.92,3.94,3.86,3.89,3.9,-0.01,-0.2564,47589.35,18540.092
601086.SH,2022/07/22,3.89,3.92,3.84,3.87,3.89,-0.02,-0.5141,35130.0,13630.99
601086.SH,2022/07/25,3.91,3.95,3.86,3.89,3.87,0.02,0.5168,37169.0,14499.273
601086.SH,2022/07/26,3.91,3.92,3.85,3.91,3.89,0.02,0.5141,36318.0,14133.168
601086.SH,2022/07/27,3.89,3.92,3.87,3.89,3.91,-0.02,-0.5115,29286.0,11379.893
601086.SH,2022/07/28,3.89,3.93,3.89,3.9,3.89,0.01,0.2571,32271.0,12614.17
601086.SH,2022/07/29,3.91,3.92,3.86,3.87,3.9,-0.03,-0.7692,47986.0,18623.826
601086.SH,2022/08/01,3.87,3.89,3.84,3.84,3.87,-0.03,-0.7752,31751.0,12246.185
601086.SH,2022/08/02,3.83,3.84,3.63,3.68,3.84,-0.16,-4.1667,66765.0,24665.982
601086.SH,2022/08/03,3.65,3.74,3.61,3.61,3.68,-0.07,-1.9022,46115.0,16967.418
601086.SH,2022/08/04,3.63,3.7,3.62,3.69,3.61,0.08,2.2161,32938.0,12055.766
601086.SH,2022/08/05,3.69,3.74,3.68,3.73,3.69,0.04,1.084,23603.0,8752.953
601086.SH,2022/08/08,3.73,3.76,3.69,3.74,3.73,0.01,0.2681,20082.0,7505.576
601086.SH,2022/08/09,3.75,3.75,3.7,3.73,3.74,-0.01,-0.2674,14242.0,5305.089
601086.SH,2022/08/10,3.75,3.75,3.7,3.72,3.73,-0.01,-0.2681,16748.77,6215.454
601086.SH,2022/08/11,3.73,3.8,3.72,3.79,3.72,0.07,1.8817,33804.0,12758.591
601086.SH,2022/08/12,3.8,3.85,3.75,3.84,3.79,0.05,1.3193,29637.0,11337.767
601086.SH,2022/08/15,3.84,3.85,3.79,3.84,3.84,0.0,0.0,26994.0,10322.054
601086.SH,2022/08/16,3.84,3.87,3.83,3.85,3.84,0.01,0.2604,21694.77,8334.332
