ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000715.SZ,2021/09/01,4.65,4.73,4.61,4.69,4.7,-0.01,-0.2128,21466.15,10005.71
000715.SZ,2021/09/02,4.67,4.75,4.64,4.75,4.69,0.06,1.2793,23462.74,11065.907
000715.SZ,2021/09/03,4.74,4.79,4.72,4.75,4.75,0.0,0.0,18878.35,8963.497
000715.SZ,2021/09/06,4.76,4.79,4.71,4.77,4.75,0.02,0.4211,26553.93,12613.343
000715.SZ,2021/09/07,4.78,4.82,4.75,4.76,4.77,-0.01,-0.2096,53995.13,25792.675
000715.SZ,2021/09/08,4.76,4.84,4.73,4.83,4.76,0.07,1.4706,38697.75,18581.041
000715.SZ,2021/09/09,4.82,5.17,4.78,5.06,4.83,0.23,4.7619,89463.89,44169.851
000715.SZ,2021/09/10,4.98,5.02,4.82,4.97,5.06,-0.09,-1.7787,110191.76,54047.477
000715.SZ,2021/09/13,4.9,5.0,4.88,4.95,4.97,-0.02,-0.4024,55813.68,27540.871
000715.SZ,2021/09/14,4.99,5.11,4.81,4.82,4.95,-0.13,-2.6263,73413.2,36372.817
000715.SZ,2021/09/15,4.82,5.01,4.8,4.95,4.82,0.13,2.6971,60984.35,30038.411
000715.SZ,2021/09/16,4.95,5.0,4.88,4.89,4.95,-0.06,-1.2121,60386.1,29712.176
000715.SZ,2021/09/17,4.92,4.92,4.77,4.84,4.89,-0.05,-1.0225,30966.01,14967.281
000715.SZ,2021/09/22,4.8,4.88,4.76,4.86,4.84,0.02,0.4132,16319.45,7883.748
000715.SZ,2021/09/23,4.87,4.93,4.83,4.91,4.86,0.05,1.0288,24551.22,12004.652
000715.SZ,2021/09/24,4.93,4.93,4.78,4.82,4.91,-0.09,-1.833,21686.17,10477.133
000715.SZ,2021/09/27,4.78,4.78,4.61,4.65,4.82,-0.17,-3.527,27632.98,12905.742
000715.SZ,2021/09/28,4.65,4.68,4.62,4.66,4.65,0.01,0.2151,11330.08,5272.205
000715.SZ,2021/09/29,4.61,4.65,4.57,4.6,4.66,-0.06,-1.2876,19367.93,8907.697
000715.SZ,2021/09/30,4.58,4.67,4.58,4.65,4.6,0.05,1.087,9651.4,4472.841
000715.SZ,2021/10/08,4.69,4.75,4.68,4.74,4.65,0.09,1.9355,17430.08,8203.335
000715.SZ,2021/10/11,4.72,4.73,4.65,4.7,4.74,-0.04,-0.8439,14937.49,6998.941
000715.SZ,2021/10/12,4.69,4.71,4.62,4.67,4.7,-0.03,-0.6383,8040.19,3748.197
000715.SZ,2021/10/13,4.67,4.7,4.59,4.62,4.67,-0.05,-1.0707,15142.0,7009.133
000715.SZ,2021/10/14,4.66,4.71,4.63,4.67,4.62,0.05,1.0823,12460.35,5831.754
000715.SZ,2021/10/15,4.68,4.72,4.62,4.67,4.67,0.0,0.0,12606.99,5882.863
000715.SZ,2021/10/18,4.68,4.68,4.59,4.65,4.67,-0.02,-0.4283,13312.37,6169.688
000715.SZ,2021/10/19,4.66,4.67,4.62,4.65,4.65,0.0,0.0,9604.09,4459.203
000715.SZ,2021/10/20,4.65,4.65,4.6,4.6,4.65,-0.05,-1.0753,9599.38,4431.339
000715.SZ,2021/10/21,4.61,4.65,4.56,4.59,4.6,-0.01,-0.2174,10192.92,4686.175
000715.SZ,2021/10/22,4.59,4.59,4.5,4.5,4.59,-0.09,-1.9608,14929.0,6763.349
000715.SZ,2021/10/25,4.5,4.54,4.46,4.5,4.5,0.0,0.0,23241.59,10476.945
000715.SZ,2021/10/26,4.49,4.62,4.48,4.57,4.5,0.07,1.5556,15768.65,7200.748
000715.SZ,2021/10/27,4.54,4.56,4.41,4.42,4.57,-0.15,-3.2823,19612.27,8742.385
000715.SZ,2021/10/28,4.44,4.44,4.37,4.38,4.42,-0.04,-0.905,10955.44,4820.566
000715.SZ,2021/10/29,4.4,4.44,4.34,4.43,4.38,0.05,1.1416,12833.87,5644.503
000715.SZ,2021/11/01,4.4,4.47,4.4,4.45,4.43,0.02,0.4515,9364.62,4156.567
000715.SZ,2021/11/02,4.45,4.48,4.33,4.39,4.45,-0.06,-1.3483,15023.5,6595.319
000715.SZ,2021/11/03,4.4,4.48,4.37,4.41,4.39,0.02,0.4556,24610.01,10862.159
000715.SZ,2021/11/04,4.41,4.44,4.39,4.43,4.41,0.02,0.4535,10260.69,4527.614
000715.SZ,2021/11/05,4.4,4.47,4.38,4.47,4.43,0.04,0.9029,11635.76,5164.645
000715.SZ,2021/11/08,4.48,4.51,4.43,4.46,4.47,-0.01,-0.2237,13132.74,5857.041
000715.SZ,2021/11/09,4.46,4.48,4.43,4.48,4.46,0.02,0.4484,9107.08,4057.632
000715.SZ,2021/11/10,4.47,4.48,4.43,4.48,4.48,0.0,0.0,9312.27,4142.966
000715.SZ,2021/11/11,4.49,4.52,4.46,4.51,4.48,0.03,0.6696,13027.04,5864.554
000715.SZ,2021/11/12,4.51,4.69,4.49,4.68,4.51,0.17,3.7694,37136.01,17069.385
000715.SZ,2021/11/15,4.72,4.98,4.68,4.73,4.68,0.05,1.0684,54766.63,26004.919
000715.SZ,2021/11/16,4.7,4.77,4.55,4.57,4.73,-0.16,-3.3827,30003.01,13877.237
000715.SZ,2021/11/17,4.58,4.63,4.57,4.6,4.57,0.03,0.6565,14315.98,6589.776
000715.SZ,2021/11/18,4.59,4.63,4.55,4.61,4.6,0.01,0.2174,14425.73,6623.658
000715.SZ,2021/11/19,4.62,4.65,4.57,4.64,4.61,0.03,0.6508,18281.46,8444.372
000715.SZ,2021/11/22,4.63,4.64,4.58,4.61,4.64,-0.03,-0.6466,11606.03,5342.496
000715.SZ,2021/11/23,4.59,4.65,4.59,4.64,4.61,0.03,0.6508,10418.31,4816.83
000715.SZ,2021/11/24,4.63,4.64,4.58,4.61,4.64,-0.03,-0.6466,13369.32,6149.362
000715.SZ,2021/11/25,4.61,4.61,4.57,4.59,4.61,-0.02,-0.4338,10261.71,4711.148
000715.SZ,2021/11/26,4.6,4.6,4.56,4.57,4.59,-0.02,-0.4357,8531.0,3903.947
000715.SZ,2021/11/29,4.54,4.59,4.52,4.58,4.57,0.01,0.2188,9859.15,4501.317
000715.SZ,2021/11/30,4.57,4.68,4.55,4.66,4.58,0.08,1.7467,20882.89,9662.517
000715.SZ,2021/12/01,4.64,4.69,4.63,4.68,4.66,0.02,0.4292,11921.68,5563.099
000715.SZ,2021/12/02,4.69,4.7,4.62,4.63,4.68,-0.05,-1.0684,14663.0,6820.911
000715.SZ,2021/12/03,4.63,4.66,4.6,4.65,4.63,0.02,0.432,10528.37,4879.493
000715.SZ,2021/12/06,4.65,4.66,4.56,4.58,4.65,-0.07,-1.5054,16996.42,7807.256
000715.SZ,2021/12/07,4.6,4.62,4.54,4.56,4.58,-0.02,-0.4367,10662.05,4867.188
000715.SZ,2021/12/08,4.56,4.59,4.55,4.58,4.56,0.02,0.4386,10786.39,4928.505
000715.SZ,2021/12/09,4.58,4.61,4.56,4.61,4.58,0.03,0.655,12613.38,5797.015
000715.SZ,2021/12/10,4.6,4.64,4.58,4.62,4.61,0.01,0.2169,9901.94,4571.456
000715.SZ,2021/12/13,4.65,4.71,4.62,4.7,4.62,0.08,1.7316,27532.15,12888.223
000715.SZ,2021/12/14,4.7,4.76,4.67,4.75,4.7,0.05,1.0638,33630.48,15860.431
000715.SZ,2021/12/15,4.75,4.79,4.72,4.76,4.75,0.01,0.2105,23344.93,11105.966
000715.SZ,2021/12/16,4.75,4.83,4.73,4.83,4.76,0.07,1.4706,24201.9,11575.511
000715.SZ,2021/12/17,4.83,4.85,4.77,4.78,4.83,-0.05,-1.0352,15943.92,7637.013
000715.SZ,2021/12/20,4.77,4.87,4.72,4.86,4.78,0.08,1.6736,24076.39,11635.653
000715.SZ,2021/12/21,4.83,4.97,4.83,4.93,4.86,0.07,1.4403,33174.98,16312.26
000715.SZ,2021/12/22,4.92,4.96,4.87,4.94,4.93,0.01,0.2028,25071.95,12336.57
000715.SZ,2021/12/23,4.95,4.99,4.85,4.9,4.94,-0.04,-0.8097,30849.58,15148.018
000715.SZ,2021/12/24,4.9,5.04,4.8,4.88,4.9,-0.02,-0.4082,39910.3,19690.266
000715.SZ,2021/12/27,4.88,4.99,4.87,4.95,4.88,0.07,1.4344,32200.28,15855.335
000715.SZ,2021/12/28,4.94,5.04,4.9,5.01,4.95,0.06,1.2121,41567.79,20748.85
000715.SZ,2021/12/29,5.0,5.01,4.85,4.87,5.01,-0.14,-2.7944,40535.35,19885.39
000715.SZ,2021/12/30,4.89,4.91,4.84,4.87,4.87,0.0,0.0,21790.77,10621.857
000715.SZ,2021/12/31,4.87,4.97,4.79,4.89,4.87,0.02,0.4107,30945.53,15031.272
000715.SZ,2022/01/04,4.91,5.08,4.91,5.03,4.89,0.14,2.863,55558.94,27866.469
000715.SZ,2022/01/05,5.06,5.07,4.93,4.94,5.03,-0.09,-1.7893,25595.8,12729.724
000715.SZ,2022/01/06,4.95,5.02,4.93,4.96,4.94,0.02,0.4049,24411.15,12136.445
000715.SZ,2022/01/07,4.98,5.01,4.83,4.84,4.96,-0.12,-2.4194,36398.97,17888.091
000715.SZ,2022/01/10,4.86,4.98,4.84,4.94,4.84,0.1,2.0661,25966.4,12807.952
000715.SZ,2022/01/11,4.94,5.03,4.94,4.96,4.94,0.02,0.4049,16668.98,8308.971
000715.SZ,2022/01/12,4.98,5.15,4.94,5.12,4.96,0.16,3.2258,61268.63,30962.714
000715.SZ,2022/01/13,5.08,5.13,5.0,5.13,5.12,0.01,0.1953,43882.35,22356.624
000715.SZ,2022/01/14,5.13,5.14,4.96,5.02,5.13,-0.11,-2.1442,37087.59,18741.678
