ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
871970.BJ,2022/05/18,13.1,16.07,11.6,11.67,10.0,1.67,16.7,106586.64,144945.157
871970.BJ,2022/05/19,10.6,10.77,10.01,10.07,11.67,-1.6,-13.7104,56291.0,57171.806
871970.BJ,2022/05/20,10.08,10.24,9.87,10.04,10.07,-0.03,-0.2979,28844.46,28985.531
871970.BJ,2022/05/23,10.04,10.05,9.95,9.99,10.04,-0.05,-0.498,18182.0,18167.039
871970.BJ,2022/05/24,10.02,10.02,9.6,9.65,9.99,-0.34,-3.4034,19837.77,19644.556
871970.BJ,2022/05/25,9.98,9.98,9.72,9.98,9.65,0.33,3.4197,7815.5,7718.642
871970.BJ,2022/05/26,9.99,10.01,9.88,9.98,9.98,0.0,0.0,8301.71,8272.73
871970.BJ,2022/05/27,9.99,9.99,9.86,9.87,9.98,-0.11,-1.1022,5435.36,5380.221
871970.BJ,2022/05/30,9.87,9.92,9.79,9.84,9.87,-0.03,-0.304,4778.27,4706.747
871970.BJ,2022/05/31,9.81,9.87,9.72,9.82,9.84,-0.02,-0.2033,3680.18,3598.554
871970.BJ,2022/06/01,9.83,9.85,9.75,9.8,9.82,-0.02,-0.2037,3978.75,3896.615
871970.BJ,2022/06/02,9.82,9.89,9.76,9.87,9.8,0.07,0.7143,4830.07,4752.655
871970.BJ,2022/06/06,9.79,9.92,9.78,9.89,9.87,0.02,0.2026,5907.3,5822.999
871970.BJ,2022/06/07,9.87,9.88,9.8,9.82,9.89,-0.07,-0.7078,4346.02,4269.082
871970.BJ,2022/06/08,9.83,9.83,9.76,9.76,9.82,-0.06,-0.611,3335.88,3266.076
871970.BJ,2022/06/09,9.75,9.79,9.56,9.58,9.76,-0.18,-1.8443,5768.52,5575.761
871970.BJ,2022/06/10,9.58,9.62,9.56,9.6,9.58,0.02,0.2088,3901.55,3738.181
871970.BJ,2022/06/13,9.6,9.6,9.47,9.48,9.6,-0.12,-1.25,4136.77,3938.171
871970.BJ,2022/06/14,9.44,9.44,9.16,9.24,9.48,-0.24,-2.5316,7241.53,6715.949
871970.BJ,2022/06/15,9.21,9.23,9.17,9.18,9.24,-0.06,-0.6494,6096.29,5608.457
871970.BJ,2022/06/16,9.21,9.21,9.1,9.16,9.18,-0.02,-0.2179,2847.94,2614.276
871970.BJ,2022/06/17,9.01,10.01,9.0,10.01,9.16,0.85,9.2795,6356.46,6011.202
871970.BJ,2022/06/20,9.5,9.65,9.38,9.58,10.01,-0.43,-4.2957,4128.54,3946.676
871970.BJ,2022/06/21,9.67,9.74,9.47,9.59,9.58,0.01,0.1044,3140.62,3023.387
871970.BJ,2022/06/22,9.5,9.65,9.48,9.48,9.59,-0.11,-1.147,1650.57,1570.584
871970.BJ,2022/06/23,9.38,9.48,9.36,9.46,9.48,-0.02,-0.211,1525.28,1437.696
871970.BJ,2022/06/24,9.47,9.48,9.38,9.43,9.46,-0.03,-0.3171,870.83,822.265
871970.BJ,2022/06/27,9.41,9.48,9.4,9.46,9.43,0.03,0.3181,1659.19,1564.856
871970.BJ,2022/06/28,9.46,9.72,9.46,9.67,9.46,0.21,2.2199,6364.27,6128.057
871970.BJ,2022/06/29,9.66,9.72,9.53,9.55,9.67,-0.12,-1.241,2147.61,2068.762
871970.BJ,2022/06/30,9.55,9.58,9.45,9.48,9.55,-0.07,-0.733,2491.95,2369.002
871970.BJ,2022/07/01,9.54,9.54,9.46,9.48,9.48,0.0,0.0,1476.2,1400.486
871970.BJ,2022/07/04,9.48,9.51,9.45,9.48,9.48,0.0,0.0,893.29,846.206
871970.BJ,2022/07/05,9.52,9.59,9.43,9.45,9.48,-0.03,-0.3165,1132.43,1072.803
871970.BJ,2022/07/06,9.42,9.46,9.35,9.36,9.45,-0.09,-0.9524,1847.08,1733.737
871970.BJ,2022/07/07,9.35,9.41,9.35,9.36,9.36,0.0,0.0,1150.9,1079.147
871970.BJ,2022/07/08,9.32,9.38,9.32,9.33,9.36,-0.03,-0.3205,1594.83,1489.97
871970.BJ,2022/07/11,9.37,9.37,9.24,9.33,9.33,0.0,0.0,778.43,724.435
871970.BJ,2022/07/12,9.26,9.37,9.21,9.27,9.33,-0.06,-0.6431,2288.02,2122.79
871970.BJ,2022/07/13,9.26,9.61,9.25,9.61,9.27,0.34,3.6677,3972.97,3754.306
871970.BJ,2022/07/14,9.53,9.53,9.41,9.42,9.61,-0.19,-1.9771,737.98,696.223
871970.BJ,2022/07/15,9.36,9.45,9.33,9.33,9.42,-0.09,-0.9554,1219.84,1141.874
871970.BJ,2022/07/18,9.3,9.39,9.3,9.37,9.33,0.04,0.4287,647.59,606.727
871970.BJ,2022/07/19,9.33,9.37,9.33,9.36,9.37,-0.01,-0.1067,795.02,743.722
871970.BJ,2022/07/20,9.36,9.39,9.34,9.38,9.36,0.02,0.2137,805.13,755.046
871970.BJ,2022/07/21,9.34,9.38,9.32,9.34,9.38,-0.04,-0.4264,1038.71,969.885
871970.BJ,2022/07/22,9.29,9.34,9.28,9.32,9.34,-0.02,-0.2141,887.6,826.706
871970.BJ,2022/07/25,9.3,9.34,9.27,9.27,9.32,-0.05,-0.5365,822.09,764.102
871970.BJ,2022/07/26,9.27,9.42,9.27,9.41,9.27,0.14,1.5102,1250.12,1169.731
871970.BJ,2022/07/27,9.37,9.62,9.37,9.56,9.41,0.15,1.594,4349.78,4144.167
871970.BJ,2022/07/28,9.56,9.64,9.5,9.54,9.56,-0.02,-0.2092,1574.68,1500.58
871970.BJ,2022/07/29,9.57,9.57,9.45,9.45,9.54,-0.09,-0.9434,978.28,929.034
871970.BJ,2022/08/01,9.36,9.47,9.36,9.47,9.45,0.02,0.2116,517.55,486.838
871970.BJ,2022/08/02,9.35,9.4,9.14,9.14,9.47,-0.33,-3.4847,3436.91,3159.532
871970.BJ,2022/08/03,9.25,9.26,9.11,9.11,9.14,-0.03,-0.3282,871.19,799.771
871970.BJ,2022/08/04,9.18,9.25,9.14,9.18,9.11,0.07,0.7684,591.33,542.876
871970.BJ,2022/08/05,9.13,9.21,9.13,9.2,9.18,0.02,0.2179,581.46,533.543
871970.BJ,2022/08/08,9.17,9.31,9.17,9.28,9.2,0.08,0.8696,782.44,724.526
871970.BJ,2022/08/09,9.25,9.29,9.25,9.28,9.28,0.0,0.0,550.62,510.413
871970.BJ,2022/08/10,9.25,9.42,9.18,9.35,9.28,0.07,0.7543,2093.61,1950.39
871970.BJ,2022/08/11,9.42,9.5,9.39,9.48,9.35,0.13,1.3904,3092.24,2922.368
871970.BJ,2022/08/12,9.49,9.49,9.41,9.46,9.48,-0.02,-0.211,1099.86,1039.06
871970.BJ,2022/08/15,9.46,9.46,9.42,9.43,9.46,-0.03,-0.3171,689.42,650.653
871970.BJ,2022/08/16,9.41,9.44,9.38,9.38,9.43,-0.05,-0.5302,795.22,746.553
871970.BJ,2022/08/17,9.36,9.38,9.33,9.36,9.38,-0.02,-0.2132,925.82,866.24
871970.BJ,2022/08/18,9.35,9.39,9.33,9.36,9.36,0.0,0.0,484.15,452.989
871970.BJ,2022/08/19,9.36,9.36,9.28,9.28,9.36,-0.08,-0.8547,1246.3,1161.02
871970.BJ,2022/08/22,9.27,9.34,9.23,9.29,9.28,0.01,0.1078,521.72,484.496
871970.BJ,2022/08/23,9.23,9.33,9.23,9.25,9.29,-0.04,-0.4306,527.56,487.927
871970.BJ,2022/08/24,9.22,9.23,9.05,9.08,9.25,-0.17,-1.8378,2893.43,2638.793
871970.BJ,2022/08/25,9.12,9.13,9.05,9.08,9.08,0.0,0.0,839.09,761.908
871970.BJ,2022/08/26,9.08,9.13,9.07,9.08,9.08,0.0,0.0,529.05,480.411
871970.BJ,2022/08/29,9.05,9.09,9.05,9.07,9.08,-0.01,-0.1101,442.98,401.675
871970.BJ,2022/08/30,9.07,9.08,9.01,9.05,9.07,-0.02,-0.2205,549.31,496.759
871970.BJ,2022/08/31,9.02,9.05,9.0,9.0,9.05,-0.05,-0.5525,851.97,767.373
871970.BJ,2022/09/01,9.0,9.02,8.98,8.99,9.0,-0.01,-0.1111,643.29,578.91
871970.BJ,2022/09/02,9.18,9.18,9.01,9.02,8.99,0.03,0.3337,282.0,255.072
871970.BJ,2022/09/05,9.12,9.12,8.99,9.02,9.02,0.0,0.0,611.32,552.106
871970.BJ,2022/09/06,9.03,9.05,9.02,9.04,9.02,0.02,0.2217,163.57,147.763
871970.BJ,2022/09/07,9.0,9.09,9.0,9.04,9.04,0.0,0.0,301.93,273.127
871970.BJ,2022/09/08,9.04,9.05,9.01,9.01,9.04,-0.03,-0.3319,397.82,358.94
871970.BJ,2022/09/09,9.01,9.03,9.01,9.02,9.01,0.01,0.111,119.0,107.361
871970.BJ,2022/09/13,9.01,9.06,8.99,9.04,9.02,0.02,0.2217,283.84,255.657
871970.BJ,2022/09/14,9.07,9.07,8.99,9.01,9.04,-0.03,-0.3319,339.46,305.596
871970.BJ,2022/09/15,9.0,9.0,8.85,8.88,9.01,-0.13,-1.4428,886.18,792.586
871970.BJ,2022/09/16,8.86,9.05,8.85,8.98,8.88,0.1,1.1261,1725.22,1552.328
871970.BJ,2022/09/19,8.73,9.02,8.73,8.9,8.98,-0.08,-0.8909,1015.52,900.642
