ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
835185.BJ,2021/09/01,84.25,85.3,83.01,85.2,84.0,1.2,1.4286,13273.71,111778.945
835185.BJ,2021/09/02,85.25,90.23,85.2,90.18,85.2,4.98,5.8451,17174.85,150820.526
835185.BJ,2021/09/03,113.66,113.66,97.56,99.8,90.18,9.62,10.6676,46819.42,488856.113
835185.BJ,2021/09/06,104.6,119.89,104.3,116.91,99.8,17.11,17.1443,42238.48,476045.428
835185.BJ,2021/09/07,119.0,135.77,117.0,128.61,116.91,11.7,10.0077,39181.6,495584.296
835185.BJ,2021/09/08,125.9,144.1,125.9,141.8,128.61,13.19,10.2558,29153.17,400618.434
835185.BJ,2021/09/09,141.79,148.08,136.8,142.0,141.8,0.2,0.141,23848.42,340916.634
835185.BJ,2021/09/10,141.0,143.5,132.3,140.68,142.0,-1.32,-0.9296,20560.93,283249.289
835185.BJ,2021/09/13,140.0,140.0,132.58,134.3,140.68,-6.38,-4.5351,11524.01,156086.675
835185.BJ,2021/09/14,134.0,142.0,130.2,138.85,134.3,4.55,3.3879,19233.19,263934.277
835185.BJ,2021/09/15,138.0,144.4,137.21,142.95,138.85,4.1,2.9528,15239.15,217156.332
835185.BJ,2021/09/16,141.0,144.5,134.0,137.97,142.95,-4.98,-3.4837,11002.21,153745.186
835185.BJ,2021/09/17,136.06,148.86,136.02,148.86,137.97,10.89,7.893,19837.26,288813.113
835185.BJ,2021/09/22,155.0,167.0,155.0,167.0,148.86,18.14,12.1859,20321.37,330023.975
835185.BJ,2021/09/23,167.73,178.3,160.03,163.2,167.0,-3.8,-2.2754,19372.11,331984.272
835185.BJ,2021/09/24,160.1,170.0,159.7,161.0,163.2,-2.2,-1.348,12259.39,199023.895
835185.BJ,2021/09/27,159.0,161.8,150.52,153.29,161.0,-7.71,-4.7888,10906.25,168316.485
835185.BJ,2021/09/28,154.0,159.98,152.01,155.27,153.29,1.98,1.2917,8082.7,126382.225
835185.BJ,2021/09/29,153.0,157.15,146.1,148.32,155.27,-6.95,-4.4761,10490.05,157434.413
835185.BJ,2021/09/30,147.68,162.73,146.0,162.73,148.32,14.41,9.7155,8409.15,131964.225
835185.BJ,2021/10/08,162.0,162.8,152.06,156.99,162.73,-5.74,-3.5273,6840.61,106288.511
835185.BJ,2021/10/11,156.0,156.7,151.05,152.88,156.99,-4.11,-2.618,3407.4,52417.922
835185.BJ,2021/10/12,154.88,155.99,141.01,143.98,152.88,-8.9,-5.8216,8694.09,128003.212
835185.BJ,2021/10/13,146.78,151.88,146.74,151.5,143.98,7.52,5.2229,6657.96,99326.834
835185.BJ,2021/10/14,151.5,154.59,150.2,154.12,151.5,2.62,1.7294,4218.51,64583.314
835185.BJ,2021/10/15,153.0,161.45,153.0,157.85,154.12,3.73,2.4202,8615.37,136404.082
835185.BJ,2021/10/18,156.02,162.92,154.62,157.03,157.85,-0.82,-0.5195,7026.98,111838.827
835185.BJ,2021/10/19,158.75,161.36,157.2,160.06,157.03,3.03,1.9296,4072.92,64993.617
835185.BJ,2021/10/20,160.0,168.8,159.89,168.58,160.06,8.52,5.323,8782.46,146393.577
835185.BJ,2021/10/21,168.58,170.4,167.5,170.0,168.58,1.42,0.8423,3918.67,66180.683
835185.BJ,2021/10/22,170.4,175.0,169.2,172.8,170.0,2.8,1.6471,5018.59,86501.767
835185.BJ,2021/10/25,174.96,181.66,174.48,181.51,172.8,8.71,5.0405,8690.98,155345.964
835185.BJ,2021/10/26,182.21,189.9,176.0,178.42,181.51,-3.09,-1.7024,8860.73,161740.18
835185.BJ,2021/10/27,178.4,179.0,171.01,175.75,178.42,-2.67,-1.4965,5647.02,98743.11
835185.BJ,2021/10/28,175.75,177.0,168.51,170.0,175.75,-5.75,-3.2717,5705.2,98453.738
835185.BJ,2021/10/29,171.0,177.71,165.2,170.0,170.0,0.0,0.0,7148.85,120437.688
835185.BJ,2021/11/01,176.02,184.0,173.61,180.0,170.0,10.0,5.8824,8889.79,158941.19
835185.BJ,2021/11/02,182.0,182.0,172.0,173.99,180.0,-6.01,-3.3389,4672.47,82185.653
835185.BJ,2021/11/03,175.0,177.46,171.75,174.04,173.99,0.05,0.0287,3091.53,53857.186
835185.BJ,2021/11/04,174.0,179.0,173.88,174.89,174.04,0.85,0.4884,4162.12,73173.927
835185.BJ,2021/11/05,174.89,175.88,171.0,173.7,174.89,-1.19,-0.6804,5246.67,90780.055
835185.BJ,2021/11/08,174.6,182.5,172.0,182.5,173.7,8.8,5.0662,9055.19,162094.851
835185.BJ,2021/11/09,183.88,185.0,179.66,182.51,182.5,0.01,0.0055,5875.42,106814.204
835185.BJ,2021/11/10,182.01,182.85,179.0,181.89,182.51,-0.62,-0.3397,4036.6,72951.772
